title, old_name, hint, fen, moves
3步杀, 3步杀2110, 车马兵士双象胜车马卒士双象, 2ba5/5k3/3Nb4/5P3/9/6R2/1r7/2n1B4/3p5/2B1KA3 w, f6f7 f8f9 g4g9 e7g9 f7f8
3步杀, 3步杀2111, 车马兵胜车马双卒象, 2b2RP2/9/2N1k4/9/4p4/9/6n2/9/4p1r2/3K5 w, c7d9 e7e8 f9f8 e8e9 g9f9
3步杀, 3步杀2112, 车马兵双象胜车马双卒双士象, 2b1ka3/3Pa4/6N2/7R1/9/9/9/2n1B4/r1p1p4/3K2B2 w, d8e8 f9e8 h6h9 e8f9 h9f9
3步杀, 3步杀2113, 车马兵双象胜车马三卒双士双象, 2bak4/4aP1N1/1R7/9/6b2/9/4np3/B3B4/3p5/r1p2K3 w, b7b8 a0a2 f8f9 e8f9 h8f7
3步杀, 3步杀2114, 车马兵双士象胜车马炮双士双象, 3ak1b2/3P5/3ab4/3N5/5R3/9/9/4B4/1r2A4/4KA1nc w, d6f7 e9f9 f7h8 f9e9 f5f9
3步杀, 3步杀2115, 车马兵胜车马炮卒双士, 2ca1k3/4a1P2/1n7/5N3/9/9/4R4/9/3p3r1/4K4 w, g8g9 f9f8 f6d7 e8d7 e3f3
3步杀, 3步杀2116, 车马兵士胜车马炮卒双士, 2ca1k3/4a1P2/1n7/5N3/9/4R4/9/3A5/3p3r1/4K4 w, g8g9 f9f8 f6d7 e8d7 e4f4
3步杀, 3步杀2117, 车马兵士胜车马炮卒双士, 3k1ac2/2P1a4/7n1/3N5/9/4R4/9/5A3/1r3p3/4K4 w, c8c9 d9d8 d6f7 e8f7 e4d4
3步杀, 3步杀2118, 车马兵士胜车马炮卒士象, 3k5/4a2R1/4b4/N8/3P5/9/9/4r1p2/4AK3/1cn6 w, a6c7 d9d8 h8e8 d8d7 d5d6
3步杀, 3步杀2119, 车马兵士胜车马炮卒士双象, 2bak2r1/5P3/b2R5/3N5/2n6/9/9/2p6/5K3/1c1A5 w, d7h7 d9e8 h7h9 e8f9 h9f9
3步杀, 3步杀2120, 车马兵胜车马炮双卒象, 6R2/2r6/bP1k5/9/3n5/N8/9/9/3p1p3/c3K4 w, g9d9 c8d8 a4b6 d5b6 b7c7
3步杀, 3步杀2121, 车马兵胜车马炮双卒双士双象, 2b6/4an3/3ak4/5PN2/2br2c2/6R2/9/3p5/4p4/3K5 w, f6e6 e7f7 g6h8 g5g8 g4g7
3步杀, 3步杀2122, 车马兵双士象胜车马炮双卒双士双象, 2ba1a3/5k3/4b4/5N3/6p2/5R3/4Pp3/4B3n/4A1r2/3A1K2c w, f6h5 f8e8 h5g7 e8e9 f4f9
3步杀, 3步杀2123, 车马兵士象胜车马双炮士双象, 2bac1b2/1n7/3k5/9/3P5/3N5/3R5/6c2/6r2/4KAB2 w, d5d6 d7d8 d4c6 b8c6 d6c6
3步杀, 3步杀2124, 车马兵士双象胜车马双炮双象, 2bk5/4P4/1c2b1c1r/1R7/2nN5/9/9/4B4/4A4/4K1B2 w, b6d6 b7d7 d6d7 g7d7 d5c7
3步杀, 3步杀2125, 车马兵象胜车马双炮卒士, 3k1a3/1R7/4c4/4N4/9/9/4P4/4B1n2/3r1p3/3cK4 w, e6c7 d9e9 b8b9 d1d9 b9d9
3步杀, 3步杀2126, 车马兵胜车马双炮三卒, 4P4/5k3/9/9/6N2/4Rcp2/9/2np5/2r1pc3/3K5 w, g5h7 f8f7 h7g9 f7f8 e4e8
3步杀, 3步杀2127, 车马兵胜车双马卒士, 3ak4/4nP3/3R5/3N5/9/9/5n1r1/9/4p4/5K3 w, f8f9 e9f9 d7f7 f9e9 d6c8
3步杀, 3步杀2128, 车马兵胜车双马卒士双象, 2Nn5/4k4/3a2R2/5P3/2b3b2/9/8p/9/3nr4/5K3 w, g7g8 e8e9 c9d7 e9f9 g8g9
3步杀, 3步杀2129, 车马兵胜车双马双卒, 4R2n1/4P4/4k4/7Nn/9/9/1r7/3p5/4p4/3K5 w, h6f5 e7f7 e9f9 h9f8 f9f8
3步杀, 3步杀2130, 车马兵双士双象胜双车炮双卒双士象, 3k1ab2/R3a4/4c4/4N4/1P7/5p3/6r2/4B4/1r2Ap3/2B1KA3 w, e6c7 d9e9 a8a9 e8d9 a9d9
3步杀, 3步杀2131, 车马兵双士双象胜双车马双士双象, 2ba1kb2/4a1P2/5N3/9/9/9/5R3/4BA3/2nrAr3/4K1B2 w, g8g9 f9f8 f7d6 e8f7 f3f7
3步杀, 3步杀2132, 车马兵胜双车马炮卒双士, 2R2a3/nP1ka4/2Nr5/9/9/9/9/9/5pr2/2c1K4 w, c9d9 e8d9 c7b9 c0c9 b8c8
3步杀, 3步杀2133, 车马兵胜双车双马卒象, 2bP1k1N1/7R1/3n5/4n4/9/9/9/7r1/r4p3/4K4 w, h8f8 d7f8 h9g7 e6g7 d9e9
3步杀, 3步杀2134, 车马双兵胜三卒象, 9/2N1k4/4bP3/5P3/3R5/9/2p6/3p5/4p4/3K5 w, f7e7 e8f8 f6f7 f8f9 d5d9
3步杀, 3步杀2135, 车马双兵双士胜双马炮双卒士象, 4Ra3/6P2/1N3k2b/9/9/2n6/P8/5A3/1n1K1p3/c1p2A3 w, e9f9 f7e7 f9e9 e7f7 b7d8
3步杀, 3步杀2136, 车马双兵胜车双卒, 1P4P2/3k5/5R3/3N5/9/9/7r1/5p3/4p4/5K3 w, d6b7 d8e8 b7c9 e8e9 f7f9
3步杀, 3步杀2137, 车马双兵胜车双卒, 2P6/1P3k3/2N3R2/9/9/9/7r1/5p3/4p4/5K3 w, c7d9 f8e8 g7e7 e8d8 b8c8
3步杀, 3步杀2138, 车马双兵胜车双卒, 2P6/4k2P1/3R5/4N4/9/9/9/1r1p5/4p4/3K5 w, e6g7 e8f8 h8g8 f8f9 d7d9
3步杀, 3步杀2139, 车马双兵胜车双卒, 2P6/5k1P1/3R5/9/5N3/9/1r7/3p5/4p4/3K5 w, h8g8 f8e8 f5g7 e8e9 d7d9
3步杀, 3步杀2140, 车马双兵胜车双卒象, 5Rb2/2P6/4k1N2/9/3P5/9/9/5p1r1/4p4/5K3 w, g7f5 e7e8 f5d6 e8e7 f9f7
