title, old_name, hint, fen, moves
11步杀, 10步杀8166, 马三兵胜马双卒, 3k5/2P6/2P3N2/P8/9/9/6p2/3n5/4p4/3K5 w, c8d8 d9d8 c7d7 d8d9 d7e7 d9d8 g7f9 d8d9 e7e8 e1e0 d0d1 g3f3 e8d8 d9e9 f9g7 f3e3 d8e8 e9d9 g7e6 e3d3 e6c7
11步杀, 13步杀9091, 马兵胜双士双象, 3k5/5P3/3a1a2b/2N6/6b2/9/9/9/9/3K5 w, c6e5 g5e7 e5f7 d9e9 f7e5 d7e8 e5c4 e7c5 d0e0 c5e7 c4b6 i7g5 b6c8 e9d9 f8e8 e7c9 c8d6 c9e7 d6b5 g5i7 b5c7
11步杀, 15步杀9111, 双马三兵双士胜双马多卒双士双象, 4kab2/1N1Pa4/4b4/3N2p2/6Pn1/9/2P6/2n6/2p1Ap3/3AK2p1 w, b8d7 h5i7 e1d2 f1f0 e0e1 c1d1 e1e2 g6g5 d8d9 e9d9 d7b8 d9e9 d6c8 e9d9 c8e7 d9e9 e7c8 e9d9 c8d6 d9e9 d6f7
12步杀, 12步杀9392, 马兵胜象, 3P1k3/9/9/9/2b6/6N2/9/9/9/4K4 w, d9e9 f9f8 g4e5 f8e8 e9f9 e8f8 e5d7 c5e7 f9g9 f8e8 d7b8 e8d8 b8c6 d8e8 c6e7 e8e9 g9f9 e9e8 e0e1 e8f8 e7d9 f8f9 e1e2
12步杀, 12步杀9400, 双马双兵胜双卒, 3N2P2/3P5/4k4/3N5/9/9/9/9/2p1p4/3K5 w, d8c8 e7d7 d9f8 d7e7 f8g6 e7d7 g6e5 d7e7 d6f5 e7e8 c8d8 e8f8 e5d7 f8f7 f5h6 f7e7 h6g8 e7f7 d7e5 f7f8 e5g6 f8f7 g8e9
12步杀, 13步杀9393, 马兵胜卒双士, 4k4/3Pa4/5a3/9/5N3/9/9/6p2/5K3/9 w, f5h6 e8d9 h6f7 e9f9 f1e1 f9f8 f7g5 g2f2 g5e6 f8f7 e6c7 f2f1 e1e2 f1f0 c7d9 f0e0 d8e8 e0d0 d9c7 d0e0 c7b5 e0d0 b5d6
12步杀, 16步杀9396, 马双兵胜车双士, r2k1a3/1PP1a4/1N7/9/9/9/9/9/9/4K4 w, b8a8 a9b9 c8c9 b9c9 b7c9 e8f7 c9b7 f7e8 b7d6 e8f7 a8b8 f9e8 b8c8 d9e9 d6f7 e9f9 f7h8 f9f8 c8d8 e8d7 e0e1 d7e8 d8e8
12步杀, 17步杀9092, 马兵胜卒双象, 9/3P1k3/9/9/2b3b2/2N6/5p3/9/4K4/9 w, e1f1 f8f7 c4e5 f7e7 e5f3 e7d7 d8c8 d7e7 f3g5 e7e8 g5e6 c5a7 e6d8 e8e7 d8c6 e7d7 c6a7 d7e7 a7c6 e7e8 c8d8 e8e9 f1f2
14步杀, 14步杀9804, 双马双兵胜双卒, 3N2P2/3P5/4k4/7N1/9/9/9/9/2p1p4/3K5 w, h6f5 e7f7 f5d6 f7e7 d8c8 e7d7 d9f8 d7e7 f8g6 e7d7 g6e5 d7e7 d6f5 e7e8 c8d8 e8f8 e5d7 f8f7 f5h6 f7e7 h6g8 e7f7 d7e5 f7f8 e5g6 f8f7 g8e9
15步杀, 19步杀10082, 马兵胜马士象, 2b6/3k5/2Pa1nN2/9/9/9/9/9/4K4/9 w, c7c8 d8d9 c8c9 d9d8 g7f9 f7e9 e1d1 d8e8 c9d9 e8f8 d9e9 f8e8 e9d9 e8f8 f9h8 f8e8 h8g6 e8d8 g6e5 d8e8 e5d7 e8d8 d1d2 d8e8 d7e5 e8e7 e5g6 e7e8 d2d1
15步杀, 19步杀9960, 马兵胜双象, 2b2P3/3k5/9/9/6b2/3N5/9/9/9/4K4 w, d4c6 d8d7 c6b8 d7d8 f9e9 g5e7 e9d9 e7g9 d9c9 g9i7 b8c6 d8d7 c6e5 d7e7 e0d0 i7g9 e5g6 e7e8 c9d9 g9e7 d0e0 e8d8 g6e7 d8e8 e0e1 e8d8 e7f9 d8d9 e1e2
15步杀, 19步杀9961, 马兵胜双士象, 9/4a4/2Pa1k3/9/2b6/5N3/9/9/9/4K4 w, f4g6 c5a7 g6e5 f7f8 c7d7 a7c9 d7d8 e8f9 e5d7 f8f7 d8e8 f9e8 d7c9 e8d9 c9d7 d9e8 d7f6 e8d9 f6h7 d9e8 h7g9 f7f8 g9e8 f8f9 e8g7 f9f8 g7h9 f8f9 e0e1
16步杀, 16步杀10086, 双马双兵胜双卒, 3NN1P2/3P1k3/9/9/9/9/9/9/2p1p4/3K5 w, e9g8 f8f7 g8h6 f7e7 h6f5 e7f7 f5d6 f7e7 d8c8 e7d7 d9f8 d7e7 f8g6 e7d7 g6e5 d7e7 d6f5 e7e8 c8d8 e8f8 e5d7 f8f7 f5h6 f7e7 h6g8 e7f7 d7e5 f7f8 e5g6 f8f7 g8e9
16步杀, 17步杀9797, 马兵胜双士, 2Nk2P2/4a4/5a3/9/9/9/9/9/9/4K4 w, c9b7 e8d7 b7a5 f7e8 a5c6 e8f7 g9f9 d7e8 c6b8 d9d8 f9e9 e8d9 b8c6 d8d7 e9d9 f7e8 d9e9 e8f7 e0e1 f7e8 c6e7 d7d8 e7d5 e8d7 d5c7 d7e8 c7e8 d8d7 e8f6 d7d8 e1e2
20步杀, 13步杀9394, 马兵胜炮双士, 3k1a3/2P1a4/9/2N6/9/4c4/9/9/9/4K4 w, c8c9 d9e9 c6e7 e8f7 e7c8 e9e8 c8d6 e8e7 d6e4 f9e8 e0f0 e8f9 e4d6 f7e8 d6c8 e7d7 f0e0 d7d8 c8d6 d8d7 d6b7 e8f7 c9d9 f9e8 d9e9 e8d9 e9d9 f7e8 b7c9 d7d8 d9e9 e8f7 e0e1 f7e8 c9e8 d8d7 e8f6 d7d8 e1e2
