title, old_name, hint, fen, moves
7步杀, 7步杀7439, 双车士胜双车卒双士双象, 2bak1bR1/4a4/9/5R3/9/9/9/1r2p4/2r1A4/4K4 w, h9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f6e6 c9e7 e6e7 d9e8 e7e8 e9d9 f8f9
8步杀, 4步杀4147, 双车象胜车马卒双士, 3ak4/4anR2/9/7R1/9/9/9/4B4/1r3p3/4K4 w, h6h9 e8f9 h9f9 e9e8 g8f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
8步杀, 4步杀4149, 双车双象胜车马卒双士, 3ak4/4anR2/9/9/9/7R1/9/4B4/1r1p5/4K1B2 w, h4h9 e8f9 h9f9 e9e8 g8f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
8步杀, 4步杀4150, 双车士双象胜车马双卒双士, 3ak4/4anR2/9/9/7R1/9/9/4B4/1r1p1p3/4KAB2 w, h5h9 e8f9 h9f9 e9e8 g8f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
8步杀, 7步杀7438, 双车士双象胜双车卒, 3k5/9/9/8p/9/2R3B1r/9/4BA3/6r2/2R2K3 w, c4d4 d9e9 c0e0 g1e1 e0e1 i4i1 e1i1 i6i5 i1i5 e9f9 i5f5 f9e9 f5e5 e9f9 d4f4
8步杀, 8步杀8003, 双车双士象胜车卒双士双象, 2bak4/4a4/4b4/9/9/5R1R1/9/3AB4/1r1p5/4KA3 w, h4h9 e7g9 h9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f4e4 c9e7 e4e7 d9e8 e7e8 e9d9 f8f9
8步杀, 8步杀8004, 双车双士双象胜车卒双士双象, 2bak4/4a4/4b4/9/9/5R1R1/9/3AB4/1r1p5/4KAB2 w, h4h9 e7g9 h9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f4e4 c9e7 e4e7 d9e8 e7e8 e9d9 f8f9
8步杀, 8步杀8005, 双车胜车三卒双士双象, 2bak4/4a4/4b4/5R2R/9/9/9/4p4/2rp1p3/4K4 w, i6i9 e7g9 i9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f6e6 c9e7 e6e7 d9e8 e7e8 e9d9 f8f9
8步杀, 8步杀8006, 双车士象胜双车双士, 3ak4/4a4/9/6R2/9/9/1r7/4B4/3rAR3/4K4 w, g6g9 e8f9 g9f9 e9e8 f1f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
8步杀, 9步杀8206, 车胜双卒士, 5k3/4a4/9/9/9/R8/9/9/4pp3/3K5 w, a4f4 f9e9 f4e4 e9f9 e4e8 f1f0 e8e1 f0g0 d0d1 f9f8 d1d2 g0f0 d2e2 f8f7 e1f1
9步杀, 9步杀8475, 双车双士胜车马炮卒双士双象, 2ba1k3/4a4/4b3R/9/8R/9/9/2n2A3/3rAp3/c3K4 w, i5f5 f9e9 i7i9 e7g9 i9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f5e5 c9e7 e5e7 d9e8 e7e8 e9d9 f8f9
10步杀, 10步杀8951, 双车双士胜车马炮卒双士双象, 2ba1k3/4a4/4b3R/9/8R/9/9/3A2n2/3pA1r2/4K2c1 w, i5f5 f9e9 i7i9 h0h9 i9h9 e7g9 h9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f5e5 c9e7 e5e7 d9e8 e7e8 e9d9 f8f9
10步杀, 8步杀8007, 双车双士胜双车马炮双士象, 3a1k3/4a4/n3b3R/9/R8/9/9/9/1r1rA4/c3KA3 w, a5f5 f9e9 i7i9 e7g9 i9g9 e8f9 g9f9 e9e8 f5f8 e8e7 f8f7 e7e8 f9f8 e8e9 f7e7 d9e8 e7e8 e9d9 f8f9
11步杀, 11步杀9319, 双车士双象胜双车双卒双象, 3k5/9/b7b/9/2p6/1R4Br1/8p/3AB4/6r2/1R3K3 w, b4d4 d9e9 b0e0 h4h8 e2c0 h8e8 e0e8 e9e8 d4e4 e8d8 f0e0 g1g0 e0e1 c5c4 e4c4 g0g1 e1e0 g1g4 c4g4 i3h3 g4d4
11步杀, 14步杀9119, 车士胜车马士, 3a2R2/9/3n1k1r1/9/9/9/9/9/9/4KA3 w, g9f9 d7f8 f9e9 f8d7 e9e7 f7f8 e7h7 d7e5 h7h8 f8f9 h8h9 f9f8 h9d9 e5g4 d9d1 g4e3 d1e1 f8f9 e1e3 f9f8 e3f3
12步杀, 16步杀9560, 双车胜车马双士, 5k3/4a4/5a3/9/9/5R3/9/3n5/4r4/5KR2 w, g0g9 f9f8 g9g8 f8f9 g8e8 e1e8 f4f7 e8f8 f7f8 f9e9 f8f6 d2c4 f6e6 e9d9 f0e0 d9d8 e6e4 c4b6 e4d4 b6d7 d4d6 d8d9 d6d7
13步杀, 17步杀9757, 双车胜车马炮士, 9/5k3/3cra3/6R2/5R3/9/9/3n5/9/5K3 w, g6g8 f8f9 g8e8 e7e8 f5f7 e8f8 f7f8 f9e9 f8d8 d2e0 d8d7 e9e8 d7d6 e0c1 d6c6 c1a2 c6e6 e8d8 f0e0 a2c1 e0e1 c1d3 e1d1 d8d7 e6e8
15步杀, 17步杀10058, 双车胜车马士, 9/5k3/4ra3/5R3/9/6R2/9/3n5/9/5K3 w, g4g8 f8f9 g8e8 e7a7 e8e2 d2c4 f6g6 a7a0 f0f1 a0a5 g6g9 f9f8 g9g8 f8f9 e2i2 c4d2 i2d2 a5a1 f1f2 f9e9 d2b2 a1d1 b2b9 d1d9 b9d9 e9d9 f2e2 f7e8 g8e8
16步杀, 16步杀9808, 车士胜车双象, 4k1b2/9/8b/9/9/1R7/9/5A3/7r1/3K5 w, b4e4 e9f9 d0e0 h1h0 e0e1 h0h8 e4e9 f9f8 e9e8 f8f9 e8h8 g9e7 h8e8 i7g5 e1e0 e7c5 e8e9 f9f8 e9e5 c5e7 e5f5 f8e8 f5g5 e8e9 g5g9 e9e8 g9g7 e8d8 g7e7 d8d9 e7d7
