title, old_name, hint, fen, moves
14步杀, 14姝ユ潃9941, 双车双马炮胜车炮多卒, 9/4k4/3N5/3R5/5C3/5p3/5pNc1/1r1p5/4p4/3K1R3 w, d6e6 e8d8 f5d5 d8d7 e6d6 d7e7 g3f5 e7e8 d6e6 e8f8 e6f6 f8e8 f5d6 e8e9 d6f7 e9e8 f6e6 e8f8 d5f5 f8f7 f5f3 f4e4 f3g3 e1f1 f0f1 e4f4 f1f4
14步杀, 14姝ユ潃9942, 双车双马炮胜双车炮三卒, 9/4k4/5N3/3R5/2C6/3p5/1cNr5/5p1r1/4p4/3R1K3 w, d6e6 e8f8 c5f5 f8f7 e6f6 f7e7 c3d5 e7e8 f6e6 e8d8 e6d6 d8e8 d5f6 e8e9 f6d7 e9e8 d6e6 e8d8 f5d5 d8d7 d5d3 d4e4 d3c3 e1d1 d0d1 e4d4 d1d4
14步杀, 14姝ユ潃9943, 双车双马炮胜双车马双炮多卒士象, 4NN3/4aR3/1n2k2C1/3cp1p2/6b2/9/1r3c3/9/2p1p4/3K1Rr2 w, f8f3 e7d7 f9e7 d7d8 e7c6 d8d7 f3f7 g5e7 f7f6 e7g9 c6b8 d7d8 h7h8 e8f7 e9g8 f7e8 g8e7 e8f7 e7f9 d8e8 f6e6 g9e7 e6e7 e8f8 e7f7 f8e8 f7e7
14步杀, 14姝ユ潃9944, 双车双马炮胜双车双马双炮双卒象, C1cN2br1/4k4/7RN/2n2R3/2nr5/9/9/9/4pcp2/5K3 w, f6f8 e8e9 f8f9 e9e8 d9c7 d5d7 f9e9 e8d8 h7d7 d8d7 e9d9 d7e7 a9a7 c6a7 i7g6 f1f6 c7d5 e7e8 d5f6 e8e7 d9e9 e7f7 e9f9 f7e7 f6d7 e7d7 f9d9
14步杀, 14姝ユ潃9950, 双车双马双炮胜车马炮多卒双士, 4k4/4a3R/4naN2/6p2/4p4/3N1c3/5r3/5p1C1/4p2C1/5K1R1 w, i8i9 e8f9 h2h9 f9e8 g7f9 e9f9 h9h5 f9f8 h5f5 e7f5 d4e6 f5e7 i9i8 f8f9 e6g7 f9e9 i8i9 e8f9 h1h9 f9e8 g7f9 e9f9 h9h5 f9f8 h5f5 e7f5 h0h8
14步杀, 14姝ユ潃9951, 双车双马双炮胜双车马炮三卒士象, 5kc2/1R3N3/3a4b/9/n2N2R2/C1C3p2/9/7rr/3p1p3/4K4 w, g5g9 i7g9 d5e7 d7e8 b8b9 f9f8 e7g6 f8f7 g6e5 f7f8 c4c8 e8d9 e5d7 f8f7 c8c7 g9e7 d7e5 f7f8 e5g6 f8e8 b9b8 e8e9 a4e4 e7c9 c7e7 e9f9 b8f8
14步杀, 15姝ユ潃10028, 车双马炮胜双车双马双炮多卒双象, 2n5R/9/2N1k4/6p2/2b3bn1/5p3/9/3p1C3/2cpp1Nr1/1r2cK3 w, i9e9 e7d7 e9d9 d7e7 c7d5 e7e8 d5f6 e8f8 d9d8 f8f9 f6g8 f4e4 g1f3 e4f4 f3d4 f4e4 d8d9 f9f8 d4e6 g5e7 d9d8 f8f7 e6f4 h5f6 f4g6 f6d7 g6f4
14步杀, 16姝ユ潃10100, 车马炮胜车马双卒士, 9/8R/3a1k3/9/n4N3/9/9/1C1p5/r3p4/3K5 w, f5h6 f7e7 h6g8 e7f7 g8e9 f7e7 e9c8 e7f7 i8i7 f7f8 b2b8 d7e8 c8e9 e8d9 e9d7 f8e8 d7f6 e8f8 f6h7 f8e8 h7g9 e8e9 g9f7 e9e8 f7d6 e8e9 i7i9
14步杀, 16姝ユ潃9835, 车马炮胜双车双马双炮多卒双士双象, 8r/3nak2r/3a5/2pN2C2/2b1R1b1n/3p1p2c/9/5p3/4p4/5K1c1 w, e5f5 e8f7 g6f6 f7e8 f6f4 e8f7 f5g5 f7e8 g5f5 e8f7 f5c5 f7e8 d6f5 e8f7 f5d4 f7e8 c5f5 e8f7 f5a5 f7e8 d4e6 f8f9 a5a9 d8b9 a9b9 e8d9 b9d9
14步杀, 17姝ユ潃9893, 车双马炮胜双车双马双炮多卒, 4k1Nn1/9/9/4pn2c/3N5/5C1R1/9/2r1c1r2/2p1pp3/3K5 w, g9f7 h9f8 h4h9 e9e8 f7d6 e8d8 d6b7 c2c7 f4d4 f8d7 d5c7 d8e8 b7c9 e8e7 c7d9 e7e8 d4e4 d7e5 d9c7 e8f8 c9d7 f8f7 h9f9 f7e7 c7d9 e7e8 d7f6
15步杀, 13姝ユ潃9766, 双车马炮双士胜车双马双炮双卒双士, 4nk3/4a1R2/3a2R2/9/7NC/9/9/1cn2A3/3p1p3/c3KA2r w, g7f7 e8f7 g8g9 f9f8 g9f9 f8f9 h5g7 f9f8 g7h9 f8f9 i5f5 f7e8 f5f1 e8f7 f2e1 f7e8 h9g7 f9f8 g7e6 f8f9 e6f4 e8f7 f4g6 f7e8 g6h8 f9f8 h8f7 f8f7 e1f2
15步杀, 15姝ユ潃10026, 车双马炮胜双车士, 4k4/3R5/5a3/9/5N1N1/3C5/9/5K3/1r5r1/9 w, d8d9 e9d9 f5d6 d9e9 d6f7 e9d9 f7d6 d9e9 d6c8 e9d9 c8e7 d9d8 e7d5 d8e8 h5f6 e8e9 f6g8 e9e8 d5c7 e8d8 c7e6 d8d9 g8e7 d9e9 e7c8 e9d9 e6f8 d9d8 c8d6
15步杀, 15姝ユ潃10054, 车双马双炮胜双车炮双士双象, 3akab1N/4c1R1C/4b4/N8/9/9/9/4C4/r3r4/5K3 w, g8e8 d9e8 i9g8 e9d9 a6b8 d9d8 g8e7 e8f7 b8c6 d8d7 c6e5 d7d8 e7c6 d8d9 c6b8 d9d8 e5f7 g9e7 f7h8 f9e8 h8g6 e8f9 b8c6 d8d9 g6e7 f9e8 c6b8 d9e9 e7g8
15步杀, 15姝ユ潃10063, 双车马炮胜车炮双卒双象, 4R4/3k3C1/9/5N3/2bc2b2/9/r8/9/3p1p3/4K1R2 w, f6e8 d8d7 e8c9 d7d8 c9b7 d8d7 b7c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9e8 d8d7 e8f6 d7d8 f6g8 d8d7 e9d9 d5d9 g8e9 d7d8 e9f7 d8d7 h8h7 g5e7 f7e9 d7d8 g0g8
15步杀, 15姝ユ潃10064, 双车马炮胜车双马炮三卒双士, 3ak4/1r2a4/9/4p1RCR/9/4cn2N/6n2/9/2p1p4/3K5 w, i6i9 e8f9 h6h9 f9e8 g6g9 e8f9 g9g3 f9e8 g3g9 e8f9 g9g8 f9e8 h9h4 e8f9 g8e8 e9e8 h4e4 e8f8 i9i8 f8f7 i4g5 f4g6 i8i7 f7f8 g5e6 g6e7 i7i8 f8f7 e6g5
15步杀, 15姝ユ潃10077, 双车双马炮胜车炮多卒, 4k4/9/9/3R1N3/5C3/5p3/5pNc1/1r1p5/4p4/3K1R3 w, f6d7 e9e8 d6e6 e8d8 f5d5 d8d7 e6d6 d7e7 g3f5 e7e8 d6e6 e8f8 e6f6 f8e8 f5d6 e8e9 d6f7 e9e8 f6e6 e8f8 d5f5 f8f7 f5f3 f4e4 f3g3 e1f1 f0f1 e4f4 f1f4
15步杀, 15姝ユ潃10078, 双车双马炮胜双车双炮多卒双士象, 5a3/C1R1a2rr/2N1kc3/4pc3/2b6/3R5/6N2/3p5/2p1p4/3K5 w, a8a7 c5a7 c7d5 e7d7 d5b4 d7e7 b4c6 f6c6 g3f5 f7f6 c8c7 e8d7 d4d7 e7e8 d7e7 e8f8 e7f7 f8e8 c7e7 e8d8 e7d7 d8e8 f7e7 e8f8 d7d8 f9e8 e7e8 f8f9 d8d9
15步杀, 15姝ユ潃10079, 双车双马炮胜双车双马双炮三卒双士, r2a1c3/3ka2N1/3nC1cn1/1Rp6/1RN6/9/9/8r/4p1p2/5K3 w, h8f9 e8f9 b6b8 d7b8 b5b8 d8d7 e7h7 g7g9 b8b7 d7d8 c5e6 d8e8 b7e7 e8d8 e7f7 d8e8 f7f8 e8e9 f8f9 e9e8 e6g7 e8d8 f9f8 d9e8 g7e6 d8d9 h7h9 g9g7 f8f9
15步杀, 15姝ユ潃9988, 车马炮胜车双卒双士象, 1Cba5/4a4/1N1k5/9/9/4R4/7r1/5p3/4p4/5K3 w, b7c9 d7d8 c9b7 d8d7 b7c5 d7d8 e4d4 e8d7 c5e6 d8e8 e6g7 e8d8 g7f9 d8e8 d4e4 e8f8 e4f4 f8e8 f9g7 e8e7 b9b7 d7e8 g7f5 e7f7 f5d6 f7e7 d6c8 e7d7 f4d4
15步杀, 15姝ユ潃9990, 车马炮胜双车象, 1Rb6/4k4/7N1/1C7/9/9/9/5K3/7rr/9 w, h7g9 e8d8 g9f7 d8e8 f7d6 e8d8 d6b7 d8e8 b7c9 e8d8 c9b7 d8e8 b7d6 e8d8 d6f7 d8e8 b9e9 e8f8 e9f9 f8e8 f7d6 e8d8 d6b7 d8e8 b7c9 e8d8 f9f8 d8d9 b6b9
15步杀, 15姝ユ潃9991, 车马炮胜双车双炮卒, 1c7/c3k4/C1R2N3/9/9/9/9/4p4/7rr/4K4 w, f7d6 e8d8 c7d7 d8e8 d7b7 e8d8 b7b8 d8d9 b8b9 d9d8 d6f7 d8e8 b9b8 e8e7 b8b7 e7e8 f7d6 e8d8 b7d7 d8e8 d7g7 e8d8 d6b7 d8e8 b7c9 e8f8 g7f7 f8f7 c9d7
15步杀, 15姝ユ潃9992, 车马炮胜双车马双卒, 1r4R2/4kn3/9/4N2C1/9/9/9/r2p5/4p4/3K5 w, e6c7 e8d8 c7b9 d8e8 b9c7 e8d8 h6h8 f8d7 g9g8 d7f8 c7e6 d8e8 e6g7 e8d8 g8f8 d8d9 f8f9 d9d8 g7e6 d8e8 e6c7 e8e7 c7d5 e7e8 d5f6 e8e7 f6g8 e7d7 f9d9
15步杀, 17姝ユ潃10025, 车双马炮胜车马双炮多卒, 4c1NN1/5k3/6n2/1cp6/6p2/5C3/8R/9/1rp1p4/3K5 w, g9e8 e9g9 e8f6 g7f5 f6d7 f8e8 d7c9 e8e9 i3e3 f5e7 e3e7 e9f9 h9g7 g9g8 g7f5 g8f8 f5d6 f8g8 d6f7 g8f8 f7h6 f8d8 e7f7 d8f8 f7f8 f9e9 c9d7 e9d9 f4d4
15步杀, 17姝ユ潃10065, 双车马炮士胜双车炮三卒士, 5k3/3R5/5a3/5R3/2Cc2N2/9/9/2rA1p1r1/3p2p2/5K3 w, d8d9 f9f8 g5e6 f8e8 e6c7 d5d7 f6e6 e8f8 c5f5 f7e8 e6f6 e8f7 f6g6 f7e8 g6g8 f8f7 d9d7 e8d7 g8g7 f7f8 c7d9 f8e8 g7e7 e8d8 f5d5 d7e8 e7d7 d8d7 d5d1
16步杀, 14姝ユ潃9952, 双车双马双炮胜双车双马炮卒双士双象, 2b1kab2/4a4/2n1c4/3R1N1C1/4Cr3/6N2/7R1/5p3/3nr4/5K3 w, f6d7 e9d9 d7c9 e7d7 d6d7 e8d7 h6d6 d9e9 c9d7 e9e8 g4f6 f5f6 d7f6 e8e9 f6d7 e9e8 h3h8 e8e7 h8h7 e7e8 d7f6 e8e9 h7e7 f9e8 f6d7 e9f9 e7f7 e8f7 d6f6 f7e8 e5f5
16步杀, 15姝ユ潃10027, 车双马炮胜双车炮双卒象, 4Nk3/6R2/9/3c5/2bNp4/r2C5/9/9/1r2p4/3K5 w, g8g9 f9f8 e9d7 f8e8 g9e9 e8d8 d4d6 d8d7 e9d9 d7e7 d6c6 e7e8 d5c7 e8f8 c7e6 c5e7 d9d8 f8f7 c6c7 e7g9 d8d7 g9e7 d7d9 e7c9 d9f9 f7e7 f9e9 e7f7 e6d8 f7f8 c7c8
16步杀, 16姝ユ潃10098, 车马炮胜车炮双卒双士, 1C1a5/4ak3/9/9/8N/9/9/3p2R2/4p4/3K2c1r w, i5h7 f8f7 g2g7 f7f8 g7g3 f8f7 g3f3 f7e7 f3e3 e7f7 h7g5 f7f8 e3f3 e8f7 g5e6 f8e8 e6c7 e8f8 c7d9 f8e8 f3e3 e8d8 e3d3 d8e8 d9c7 e8f8 d3d8 f7e8 d8e8 f8f9 c7d9
16步杀, 16姝ユ潃10099, 车马炮士胜车双炮卒双士象, 2bak3C/9/3ac2R1/4N4/9/9/9/4p4/3KA4/cr7 w, h7h9 e9e8 h9h8 e8e9 e6g7 e2d2 e1d2 b0b1 d1d0 b1d1 d0d1 e7f7 g7h9 f7f9 h9f8 e9e8 f8h7 e8e7 i9i7 f9f7 h7f6 f7f9 h8h7 f9f7 h7h0 e7e8 h0h8 e8e9 f6d7 e9f9 h8f8
16步杀, 16姝ユ潃10101, 车马炮胜车马炮三卒象, C1b6/4k4/1R1c5/3N5/4pn3/9/9/9/3p1p2r/4K4 w, b7b8 e8e7 d6f5 e7f7 f5h6 f7e7 h6g8 e7f7 g8e9 f7e7 e9c8 d7d8 b8b7 e7e8 c8d6 d8d7 b7b8 e8e7 a9a7 d7d9 b8b7 d9d7 b7b5 e7e8 b5e5 c9e7 e5e7 e8d8 e7d7 d8d7 d6b7
16步杀, 16姝ユ潃10118, 车马双炮士胜车马双炮双卒士, C2a5/4k4/7NR/9/C2c5/9/9/5p3/r3p4/c2AnK3 w, h7g9 e8d8 g9f7 d8e8 f7d6 e8d8 d6b7 d8e8 i7i8 e8e7 a9a7 d5d7 b7a9 d7d8 i8i7 e7e8 a7a8 d8d1 a9c8 d1d8 c8d6 d8d7 i7i8 e8e7 d6f5 e7f7 a8a7 d7d5 f5d6 f7e7 i8i7
16步杀, 16姝ユ潃10119, 车马双炮胜双车马炮双卒士象, 3rk1bR1/C3a2N1/c8/9/9/9/9/5pn2/4p1r2/5K2C w, h9g9 e8f9 g9f9 e9e8 i0i8 e8e7 h8g6 e7e8 g6f8 e8e7 f8d9 e7e8 d9f8 e8e7 f8g6 e7e8 g6h8 e8e7 f9e9 e7d7 e9d9 d7e7 h8f9 e7e8 f9d8 e8e7 d8c6 e7e8 c6b8 e8e7 d9d7
16步杀, 16姝ユ潃10125, 车双马炮胜双车士, 9/4k4/5a3/3R5/5N1N1/3C5/9/5K3/1r5r1/9 w, d6d8 e8e9 d8d9 e9d9 f5d6 d9e9 d6f7 e9d9 f7d6 d9e9 d6c8 e9d9 c8e7 d9d8 e7d5 d8e8 h5f6 e8e9 f6g8 e9e8 d5c7 e8d8 c7e6 d8d9 g8e7 d9e9 e7c8 e9d9 e6f8 d9d8 c8d6
16步杀, 16姝ユ潃10126, 车双马炮胜双车双马双炮卒士双象, 1r3R3/4a4/4k4/9/2b2nb2/3N1N3/9/3C1Kc2/4p1r2/3c2n2 w, f4d5 e7d7 d5f6 d7e7 f6g8 g2g8 d4f5 e7d7 f5d4 d7e7 d4c6 e7d7 c6e5 d7d8 e5d3 e8d7 f9f8 d8d9 d3e5 d9e9 f8f9 e9e8 d2e2 e8d8 e5c6 d8e8 f9f8 e8e9 c6e7 d7e8 f8f9
16步杀, 16姝ユ潃10127, 车双马炮胜双车双马双炮三卒士双象, 1cba1R3/3k5/b5N2/9/1n4p2/3N5/6cr1/3p2Cn1/1r1p5/4K4 w, d4c6 b5c7 f9f8 d9e8 f8e8 d8d9 e8e9 d9d8 g7e6 d8d7 e6f8 d7d8 e9e8 d8d9 e8b8 c7e8 b8d8 d9e9 d8e8 e9f9 g2f2 h2f3 f8h7 f3e5 h7f6 g3f3 f6d7 e5f7 e8f8 f3f8 c6d8
16步杀, 16姝ユ潃10152, 双车马双炮胜双车双马双炮三卒双象, 4k4/5R2C/b1n1bN1r1/9/5n3/4cC3/9/4pp3/6p2/3rcK1R1 w, f8d8 e9f9 f7g9 f5g7 i8i9 g7h9 g9h7 e7g9 h7f6 f9e9 f6g8 e9f9 d8f8 f9e9 f8e8 e9d9 e8e9 d9d8 i9i8 e4e8 g8f6 e8e6 h0h8 d8d7 h8h7 h9g7 h7g7 g9e7 g7e7 d7d8 f6e8
16步杀, 16姝ユ潃10154, 双车双马炮胜双车炮三卒, 3k5/7N1/9/4R4/2C6/3p5/1cNr5/5p1r1/4p4/3R1K3 w, e6d6 d9e9 h8f7 e9e8 d6e6 e8f8 c5f5 f8f7 e6f6 f7e7 c3d5 e7e8 f6e6 e8d8 e6d6 d8e8 d5f6 e8e9 f6d7 e9e8 d6e6 e8d8 f5d5 d8d7 d5d3 d4e4 d3c3 e1d1 d0d1 e4d4 d1d4
16步杀, 16姝ユ潃9989, 车马炮双士象胜车马炮双卒双士象, 1r1ak4/4a4/c3b4/7NC/9/8R/9/2p1B1p2/3KA1n2/5A3 w, h6g8 e9f9 i4f4 e8f7 i6f6 f7e8 f6b6 e8f7 g8e7 f9f8 f4g4 f8e8 e7c8 e8f8 g4g8 f8f9 c8e7 f7e8 g8g9 f9f8 e7g6 f8f7 g9g8 c2c1 d1d2 a7a8 g8g7 f7f8 g7i7 f8f9 i7i9
