name,type_red,type_black,fen,branchs,steps,moves 
一箭功成.XQF,车双马双炮多兵,双车双马双炮多卒士象全,3P1k1P1/4a1P2/3nba1Pn/3N1P3/1N4b2/9/7p1/1C2C1cp1/r1p1KcpR1/1r3p3 w,1,75,h9g9 e7g9 d9e9 d7e9 g8f8 f9f8 f6f7 e8f7 e2f2 f7e8 d6f5 e8f7 f5d4 f7e8 d4f3 e8f7 f3g5 f7e8 g5f3 e8f7 f3h4 f7e8 h4g6 f8f9 g6f4 e8f7 f4g2 f7e8 g2f4 e8f7 f4h3 f7e8 h3f4 e8f7 f4h5 f7e8 h5g7 f9f8 g7f5 e8f7 f5h4 f7e8 h4f3 e8f7 f3h2 f7e8 h2f3 e8f7 f3g5 f7e8 g5f7 f8f7 b5d6 f7f8 d6f5 e8f7 f5h4 f7e8 b2b8 b0b8 h4g6 f8f9 g6h8 f9f8 h8f7 f8f7 h7g7 f7f8 g7f7 f8f7 h1h7 f7f8 h7f7 f8f7 f2f0
与时俱进.XQF,双马双炮多兵,双车马双炮多卒士象,3ak2P1/2NP4n/bc3PP2/4pP1N1/9/2r2p3/Cc1C1p3/2r2p3/4p4/5K3 w,6,75,d8e8 e9e8 f7e7 e8d8 c8d6 b7d7 d6c4 d7c7 c4d6 c7d7 d6b5 d7c7 b5d4 c7d7 d4f3 d7c7 f3d4 c7d7 d4b3 d7c7 b3d4 c7d7 d4e6 d7c7 e6d4 c7d7 d4b5 d7c7 b5d6 c7d7 e7d7 d8e8 d7d8 e8e9 d8d9 e9f9 d9e9 f9e9 h6g8 e9f9 g8e7 f9e9 d3e3 f4e4 e7c8 e9f9 e3f3 e4f4 c8e7 f9e9 a3e3 f4e4 e7c8 e9d9 e3d3 e4d4 c8e7 d9e9 f3e3 d4e4 d6f7 e9e8 e7c8 e4d4 f7d6 e8d8 d6b7 d8e8 c8d6 e8e9 d6e4 e9f9 b7d8 f9f8 f6f7|d8e8 e9e8 f7e7 e8d8 c8d6 b7d7 d6c4 d7c7 c4d6 c7d7 d6b5 d7c7 b5d4 c7d7 d4f3 d7c7 f3d4 c7d7 d4b3 d7c7 b3d4 c7d7 d4e6 d7c7 e6d4 c7d7 d4b5 d7c7 b5d6 c7d7 e7d7 d8e8 d7d8 e8e9 d8d9 e9f9 d9e9 f9e9 h6g8 e9f9 g8e7 f9e9 d3e3 f4e4 e7c8 e9f9 e3f3 e4f4 c8e7 f9e9 a3e3 f4e4 e7c8 e9d9 e3d3 e4d4 c8e7 d9e9 f3e3 d4e4 d6f7 e9e8 e7c8 e4e3 f7d6 e8f8 g7g8 f8f9 h9g9 i8g9 g8g9 f9f8 f6f7|d8e8 e9e8 f7e7 e8d8 c8d6 b7d7 d6c4 d7c7 c4d6 c7d7 d6b5 d7c7 b5d4 c7d7 d4f3 d7c7 f3d4 c7d7 d4b3 d7c7 b3d4 c7d7 d4e6 d7c7 e6d4 c7d7 d4b5 d7c7 b5d6 c7d7 e7d7 d8e8 d7d8 e8e9 d8d9 e9f9 d9e9 f9e9 h6g8 e9f9 g8e7 f9e9 d3e3 f4e4 e7c8 e9f9 e3f3 e4f4 c8e7 f9e9 a3e3 f4e4 e7c8 e9d9 e3d3 e4d4 c8e7 d9d8 d6b7 d8e8 f3e3 d4e4 e7c8 e4e3 b7d6 e8f8 g7g8 f8f9 h9g9 i8g9 g8g9 f9f8 f6f7|d8e8 e9e8 f7e7 e8d8 c8d6 b7d7 d6c4 d7c7 c4d6 c7d7 d6b5 d7c7 b5d4 c7d7 d4f3 d7c7 f3d4 c7d7 d4b3 d7c7 b3d4 c7d7 d4e6 d7c7 e6d4 c7d7 d4b5 d7c7 b5d6 c7d7 e7d7 d8e8 d7d8 e8e9 d8d9 e9f9 d9e9 f9e9 h6g8 e9f9 g8e7 f9e9 d3e3 f4e4 e7c8 e9f9 e3f3 e4f4 c8e7 f9e9 a3e3 f4e4 e7c8 e9d9 e3d3 e4d4 c8e7 d9d8 d6b7 d8e8 f3e3 d4e4 e7c8 e4d4 c8d6|d8e8 e9e8 f7e7 e8d8 c8d6 b7d7 d6c4 d7c7 c4d6 c7d7 d6b5 d7c7 b5d4 c7d7 d4f3 d7c7 f3d4 c7d7 d4b3 d7c7 b3d4 c7d7 d4e6 d7c7 e6d4 c7d7 d4b5 d7c7 b5d6 c7d7 e7d7 d8e8 d7d8 e8e9 d8d9 e9f9 d9e9 f9e9 h6g8 e9f9 g8e7 f9e9 d3e3 f4e4 e7c8 e9d9 a3d3 e4d4 c8e7 d9d8 d6b7|d8e8 e9e8 f7e7 e8f8 g7g8 f8f9 h9g9 i8g9 g8g9 f9f8 f6f7 b7f7 e7f7 f8e8 c8d6 e8e9 h6g8
激光制导.XQF,车双马双炮多兵仕相,双车双马双炮多卒双象,3P2c2/4c1R2/2P1Ck1Nb/6p2/3P2b2/3p2p2/4P1p2/3KB1n2/rr2A2N1/3n2pC1 w,7,75,g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8d9 e9d9 f4d4 e8d8 d4d8 d9e9 d8d9 e9e8 h7f6 e8f8 h0f0 d0f1 f6d5 f1h2 h1f2 h2f3 f2h3 f3h4 h3f4 h4f5 f4h5 f5d6 h5f6 d6f7 f6h7 f8e8 d5c7 e8e7 d9d7 e7e8 d7d8 e8e7 d8e8|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8d9 e9d9 f4d4 e8d8 d4d8 d9e9 d8d9 e9e8 h7f6 e8f8 h0f0 d0f1 f6d5 f1h2 h1f2 h2f3 f2h3 f3h4 h3f4 h4f5 f4h5 f5d6 h5f6 d6f5 f6h7 f8e8 d5c7 e8e7 d9e9|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8d9 e9d9 f4d4 e8d8 d4d8 d9e9 d8d9 e9e8 h7f6 e8f8 h0f0 d0f1 f6d5 f1h2 h1f2 h2f3 f2h3 f3h4 h3f4 h4f5 f4h5 f5d6 h5f6 d6f5 f6h7 f5g7 d5f6|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7d8 d6d7 d8d9 d7d8 d9e9 d8d9 e9d9 f4d4 e8d8 d4d8 d9e9 d8d9 e9e8 h7f6 e8f8 h0f0 d0f1 f6d5 f1e3 h1f2 e3f5 f2g4 f5d6 g4f6 d6f7 f6h7 f8e8 d5c7 e8e7 d9d7 e7e8 d7d8 e8e7 d8e8|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7d8 d6d7 d8d9 f4f9 e8e9 h7f8|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f7 g6g7 f7f8 g7g5 f8f7 g5g7 f7f8 g7g4 f8f7 g4g7 f7f8 g7g3 f8f7 g3g7 f7f8 g7g2 f8f7 g2g7 f7f8 g7g0 f8f7 g0g7 f7f8 g7g4 f8f7 g4f4 f7e7 c7d7 e7d7 d5d6 d7e7 d6d7 e7d7 f4d4 d7e7 d4d7|g8g7 f7f8 g7g9 f8f7 g9g7 f7f8 g7g6 f8f9 d9e9
电闪雷鸣.XQF,双马炮双兵双相,双车双马双卒象,2b1P2N1/5n1r1/3k5/4N1p2/9/p1B2CB1n/6P2/9/r8/4K4 w,2,75,e6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 h9f8 h8f8 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 f8e6 d8d7 e6c5 d7d8 c5b7 d8d7 f4d4 a1d1 d4a4 d1a1 c4a2 a1a2 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 a4i4 a2a0 e0e1 a0i0 i4i2 i0i1 e1e0 g6g5 f8e6 d8d7 e6c5 d7d8 c5b7 d8d7 i2d2 i1d1 d2d3 d1d2 e0e1 d2d0 g4i2 d0d2 e9f9 d2d0 g3g4 g5g4 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 d3i3 d0h0 i3i8 h0h8 f8e6 d8d9 i8i9 h8h9 f9e9|e6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 h9f8 h8f8 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 f8e6 d8d7 e6c5 d7d8 c5b7 d8d7 f4d4 a1d1 d4a4 d1a1 c4a2 a1a2 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 a4i4 a2a0 e0e1 a0i0 i4i2 g6g5 f8e6 d8d7 e6c5 d7d8 c5b7 d8d7 i2d2 i0d0 d2d3 d0d2 g4i2 d2d0 g3g4 g5g4 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 d3i3 d0h0 i3i8 h0h8 f8e6 d8d7 e6c5
太极推手 【王方权】.XQF,双马炮,双车双炮多卒,6cc1/9/1N1k5/4N4/6p2/2ppp4/9/7C1/1r4r2/3K5 w,1,75,e6f8 d7e7 f8g6 e7e8 h2e2 e4f4 b7d6 e8d8 d6f7 d8e8 f7g9 e8e9 g9f7 e9e8 f7e5 e8d8 e5c6 d8e8 c6e7 f4e4 e7f5 e8d8 e2d2 d8e8 f5g7 e8f8 g7h9 f8e8 h9g7 e8f8 g7e6 f8f9 e6d8 f9e9 d8f7 e9e8 d2e2 e4f4 f7e5 e8d8 e5c6 d8e8 c6e7 f4e4 e7g8 e8d8 e2d2 d8e8 g8f6 e8e9 d2e2 e4f4 f6g8 e9e8 g6e7 d4e4 e7c8 e4d4 g8f6 e8f8 f6h7 f8e8 h7g9 e8f8 e2f2 f4g4 g9h7 f8e8 h7f6 e8d8 f2d2 d4e4 c8d6 c4d4 d6b7
夕阳映红霞.XQF,双车双马炮多兵,双车双马双炮多卒士象,2Pa4r/3Nk4/b1PP5/3PP1p2/4p2R1/3p1N3/1r1n1R3/2c1p2C1/5cn2/4K4 w,4,77,e6e7 e8e9 d8f7 e9f9 f7h8 f9e9 c9d9 e9d9 d7d8 d9d8 c7c8 d8d9 c8d8 d9d8 d6d7 d8d9 d7d8 d9d8 e7d7 d8d9 d7d8 d9d8 f4e6 d8d9 e6c7 d9d8 f3f8 d8d7 f8d8 d7d8 h8f7 d8d7 f7e5 d7d8 e5f7 d8d7 h5d5 d7e7 d5d7 e7e8 d7d4 e8e7 d4d7 e7e8 d7d3 e8e7 d3d7 e7e8 d7d4 e8e7 c7d5 e7e8 f7d6 e8d8 d6b7 d8e8 d5f6 e8f8 f6d7 f8f7 d7e5 f7e7 e5c6 e7e8 b7d6 e8e9 d6f7 e9f9 c6d8 f9f8 d8e6 f8e8 d4d8 e8e7 h2h7 e7f7 e6g7|e6e7 e8e9 d8f7 e9f9 f7h8 f9e9 c9d9 e9d9 d7d8 d9d8 c7c8 d8d9 c8d8 d9d8 d6d7 d8d9 d7d8 d9d8 e7d7 d8d9 d7d8 d9d8 f4e6 d8d9 e6c7 d9d8 f3f8 d8d7 f8d8 d7d8 h8f7 d8d7 f7e5 d7d8 e5f7 d8d7 h5d5 d7e7 d5d7 e7e8 d7d4 e8e7 d4d7 e7e8 d7d3 e8e7 d3d7 e7e8 d7d4 e8e7 c7d5 e7e8 f7d6 e8d8 d6b7 d8e8 d5f6 e8f8 f6d7 f8f7 d7e5 f7e7 e5c6 e7e8 b7d6 e8e7 d6f7 e7f7 d4f4|e6e7 e8e9 d8f7 e9f9 f7h8 f9e9 c9d9 e9d9 d7d8 d9d8 c7c8 d8d9 c8d8 d9d8 d6d7 d8d9 d7d8 d9d8 e7d7 d8d9 d7d8 d9d8 f4e6 d8d9 e6c7 d9d8 f3f8 d8d7 f8d8 d7d8 h8f7 d8d7 f7e5 d7d8 e5f7 d8d7 h5d5 d7e7 d5d7 e7e8 d7d4 e8e7 d4d7 e7e8 d7d3 e8e7 d3d7 e7e8 d7d4 e8e7 c7d5 e7e8 f7d6 e8d8 d6b7 d8e8 d5f6 e8e9 f6d7 e9d9 d7b8 d9e9 d4e4 e9f9 b7d8 f9f8 b8d7|e6e7 e8e9 d8f7 e9f9 f7h8 f9e9 c9d9 e9d9 d7d8 d9d8 c7c8 d8d9 c8d8 d9d8 d6d7 d8d9 d7d8 d9d8 e7d7 d8d7 h5h7 d7d8 f4e6 d8d9 e6c7 d9d8 f3f8
梅岭游缰.XQF,双马炮兵相,双车双马双炮多卒士象全,N1c1kannr/4a4/4b4/2p1p4/1rbP1c3/2B6/4C4/4N4/3p1p3/2p1K4 w,5,77,a9c8 e9d9 e3d3 e8d7 d5e5 d7e8 e2d4 e8d7 d4f5 d7e8 e5d5 e8d7 d5c5 d7e8 f5d4 e8d7 d4e6 d7e8 e6d4 e8d7 d4f5 d7e8 f5d6 e8d7 d6f7 d7e8 c8d6 e8d7 d6f5 d7e8 f5d4 e8d7 d4c6 d7e8 c5d5 e8d7 c6e7 d9d8 e7f9 d8d9 d5c5 d7e8 f9d8 e8d7 d8b7 d7e8 b7d6 e8d7 d6b5 d7e8 c5d5 e8d7 d5e5 d7e8 b5d4 e8d7 d4e6 d7e8 e5d5 e8d7 e6f8 g9e8 d5e5 d9e9 f8h9 e9f9 d3f3 e8f6 h9g7 f9f8 f7d8 f6h5 e5f5 h5f4 g7e6 f8e8 f3e3|a9c8 e9d9 e3d3 e8d7 d5e5 d7e8 e2d4 e8d7 d4f5 d7e8 e5d5 e8d7 d5c5 d7e8 f5d4 e8d7 d4e6 d7e8 e6d4 e8d7 d4f5 d7e8 f5d6 e8d7 d6f7 d7e8 c8d6 e8d7 d6f5 d7e8 f5d4 e8d7 d4c6 d7e8 c5d5 e8d7 c6e7 d9d8 e7f9 d8d9 d5c5 d7e8 f9d8 e8d7 d8b7 d7e8 b7d6 e8d7 d6b5 d7e8 c5d5 e8d7 d5e5 d7e8 b5d4 e8d7 d4e6 d7e8 e5d5 e8d7 e6f8 g9e8 d5c5 d9e9 f8h9 e9f9 h9g7 f9f8 d3f3 e8f6 f7d8 f6e4|a9c8 e9d9 e3d3 e8d7 d5e5 d7e8 e2d4 e8d7 d4f5 d7e8 e5d5 e8d7 d5c5 d7e8 f5d4 e8d7 d4e6 d7e8 e6d4 e8d7 d4f5 d7e8 f5d6 e8d7 d6f7 d7e8 c8d6 e8d7 d6f5 d7e8 f5d4 e8d7 d4c6 d7e8 c5d5 e8d7 c6e7 d9d8 e7f9 d8d9 d5c5 d7e8 f9d8 e8d7 d8b7 d7e8 b7d6 e8d7 d6b5 d7e8 c5d5 e8d7 d5e5 d7e8 b5d4 e8d7 d4e6 d7e8 e5d5 e8d7 e6f8 g9e8 d5c5 d9e9 f8h9 e9f9 d3f3 e8f6 h9g7 f9f8 f7d8 f6e8|a9c8 e9d9 e3d3 e8d7 d5e5 d7e8 e2d4 e8d7 d4f5 d7e8 e5d5 e8d7 d5c5 d7e8 f5d4 e8d7 d4e6 d7e8 e6d4 e8d7 d4f5 d7e8 f5d6 e8d7 d6f7 d7e8 c8d6 e8d7 d6f5 d7e8 f5d4 e8d7 d4c6 d7e8 c5d5 e8d7 c6e7 d9d8 e7f9 d8d9 d5c5 d7e8 f9d8 e8d7 d8b7 d7e8 b7d6 e8d7 d6b5 d7e8 b5c7 c9c8 c7d5 e8d7 d5e7 d7e8 c5d5 c8d8|a9c8 e9d9 e3d3 e8d7 d5e5 d7e8 e2d4 e8d7 d4f5 d7e8 e5d5 e8d7 d5c5 d7e8 f5d4 e8d7 d4e6 d7e8 e6d4 e8d7 d4f5 d7e8 f5d6 e8d7 d6f7 d7e8 c8d6 e8d7 d6f5 d7e8 f5d4 e8d7 d4c6 d7e8 c5d5 e8d7 c6e7 d9d8 e7f9 d8d9 d5c5 d7e8 f9d8 e8d7 d8b7 d7e8 b7d6 e8d7 d6b5 d7e8 b5c7 c9c8 c7d5 e8d7 d5f6 c8d8
龙飞盛世.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒双象,1P4b2/P5c2/b3Nk3/C2P2R2/1PpP3n1/2C3Rr1/1r5Nc/3ABnp2/3KAp3/4p1B2 w,2,77,g6g7 h5g7 g4g7 f7f8 g7g8 f8f7 g8g7 f7f8 e7d9 f8e8 g7g8 e8e9 g8g9 e9e8 d9c7 e8f8 c7e6 f8e8 e6g7 e8d8 d6d7 d8d7 g9d9 d7e7 d9e9 e7f7 e9f9 f7e7 g7f5 e7e8 f5d6 e8d8 d6f7 d8d7 d5d6 d7e7 d6e6 e7e8 f7d6 e8d8 f9f8 d8d9 b9c9 a7c9 f8f9 d9d8 d6b7 d8e8 b7c9 e8d8 c9b7 d8e8 b7d6 e8d8 c4d4 h4d4 d6b7 d8e8 e6e7 e8e7 f9e9 e7f7 h3g5 f7f8 g5e6 f8f7 a6a7 d4d7 b7d8 d7d8 e6d8 f7f8 d8e6 f8f7 e9f9 f7e7 e6c7|g6g7 h5g7 g4g7 f7f8 g7g8 f8f7 g8g7 f7f8 e7d9 f8e8 g7g8 e8e9 g8g9 e9e8 d9c7 e8f8 c7e6 f8e8 e6g7 e8d8 d6d7 d8d7 g9d9 d7e7 d9e9 e7f7 e9f9 f7e7 g7f5 e7e8 f5d6 e8d8 d6f7 d8e8 f9e9 e8f8 a6f6 f8f7 c4f4 h4f4 h3g5 f7f8 g5h7 f8f7 h7g9 f7f8 e9e8 f8f9 g9f7 f4f6 f7h8
凿壁借光 【陈财运】.XQF,双车双马双炮,双车双马双炮多卒象,2c6/9/b4k3/5NR1n/Rn1C5/3p2c2/9/2C1pp3/1rN1p3r/5K3 w,1,77,a5a7 b5a7 d5f5 f7e7 f6d5 e7e8 g6e6 e8d8 e6d6 d8e8 d5f6 e8e9 d6e6 e9d9 c2d2 e2d2 e6d6 d9e9 f6d7 e9e8 d7c9 e8e9 c9d7 e9e8 d6e6 e8d8 f5d5 d8d7 d5d2 d4e4 c1d3 e4d4 d3f2 d4c4 f2d3 c4d4 d3f4 d4e4 e6d6 d7e7 f4g6 e7e8 d2e2 e4d4 g6e5 g4e4 e5c6 e4f4 d6e6 e8f8 e6f6 f8e8 c6e5 f4e4 f6f8 e8e9 e5g6 e4f4 g6e7 d4e4 f8f9 e9e8 e7d5 e8d8 e2d2 d8e8 d5c7 e8e7 d2e2 e4d4 c7e6 d4e4 e6c5 e4d4 c5e4 e7d7 f9d9
流星赶月.XQF,双车马炮三兵,双车双马炮卒士象,5k2n/4a4/4bP3/3P5/3RR4/4P1N1c/9/1C2n4/1r2p3r/3K5 w,5,79,f7f8 f9f8 e5f5 e8f7 f5f7 f8e8 f7e7 e8e7 d6d7 e7e8 d7d8 e8e9 d8e8 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8e9 d5d9 e9e8 d9i9 e8f8 c9d7 f8e8 i9i8 e8e7 i8i7 e7e8 d7f6 e8f8 f6h7 f8e8 h7g9 e8e9 g9f7 e9e8 f7d6 e8d8 b2d2 e2d4 d6b7 d8e8 b7c9 e8f8 c9d7 f8e8 d7f6 e8f8 d2f2 i4f4 f6d7 f8e8 d7c9 e8e9 i7e7 e9d9 e7d7 d9e9 f2e2 d4e6 d7d9 e9e8 d9d6 e8f8 e2f2 f4g4 c9d7 f8f9 d7f6 e6f4 d6d9 f9f8 f6h7 f8e8 h7g9 e8e7 d9d7|f7f8 f9f8 e5f5 e8f7 f5f7 f8e8 f7e7 e8e7 d6d7 e7e8 d7d8 e8e9 d8e8 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8e9 d5d9 e9e8 d9i9 e8f8 c9d7 f8e8 i9i8 e8e7 i8i7 e7e8 d7f6 e8f8 f6h7 f8e8 h7g9 e8e9 g9f7 e9e8 f7d6 e8d8 b2d2 e2d4 d6b7 d8e8 b7c9 e8f8 c9d7 f8e8 d7f6 e8f8 d2f2 i4f4 f6d7 f8e8 d7c9 e8e9 i7e7 e9d9 e7d7 d9e9 f2e2 d4e6 d7d9 e9e8 d9d6 e8f8 e2f2 f4g4 c9d7 f8f9 d7f6 g4f4 f6g4 e6f8 d6d9|f7f8 f9f8 e5f5 e8f7 f5f7 f8e8 f7e7 e8e7 d6d7 e7e8 d7d8 e8e9 d8e8 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8e9 d5d9 e9e8 d9i9 e8f8 c9d7 f8e8 i9i8 e8e7 i8i7 e7e8 d7f6 e8f8 f6h7 f8e8 h7g9 e8e9 g9f7 e9e8 f7d6 e8d8 b2d2 e2d4 d6b7 d8e8 b7c9 e8f8 c9d7 f8e8 d7f6 e8f8 d2f2 i4f4 f6d7 f8e8 d7c9 e8e9 i7e7 e9d9 e7d7 d9e9 f2e2 d4e2 d7d9 e9e8 d9d6 e8e9 c9d7 e9e8 d7f6 e8f8 f6h7 f8e8 d6e6|f7f8 f9f8 e5f5 e8f7 f5f7 f8e8 f7e7 e8e7 d6d7 e7e8 d7d8 e8e9 d8e8 e9e8 g4f6 e8f8 f6d7 f8e8 d7c9 e8e9 d5d9 e9e8 d9i9 e8f8 c9d7 f8e8 i9i8 e8e7 i8i7 e7e8 d7f6 e8f8 f6h7 f8e8 h7g9 e8e9 g9f7 e9f9 f7h8 f9f8 h8g6 f8e8 i7e7|f7f8 f9f8 e5f5 e8f7 f5f7 f8e8 f7e7 e8e7 d6d7 e7e8 d7d8 e8e9 d8e8 e9e8 g4f6 e8f8 f6d7 f8f7 d7e5 f7f8 e5g6 f8e8 d5e5
策马扬鞭.XQF,车双马双炮三兵仕相,双车双马双炮多卒士象全,2ba5/3ka4/4PP2b/p3NCpnp/1P2p2r1/N1B6/1c1n5/3AK4/4Cpr2/5c2R w,1,79,e7d7 d8d7 a4c5 d3c5 e1d1 b3d3 e6c5 d7d8 c5b7 d8d7 b7c9 d7d8 c9b7 d8d7 d2e1 d3c3 f6d6 c3d3 b7c5 d7d8 c5e6 d8d7 d6g6 d3c3 e1d2 c3d3 e6c5 d7d8 c5b7 d8d7 d2e1 d3c3 g6d6 c3d3 b7c5 d7d8 c5e6 d8d7 d6h6 d3c3 e1d2 c3d3 e6c5 d7d8 c5b7 d8d7 d2e1 d3c3 h6d6 c3d3 b7c5 d7d8 c5e6 d8d7 d6i6 d3c3 e1d2 c3d3 e6c5 d7d8 c5b7 d8d7 d2e1 d3c3 i6d6 c3d3 d6f6 d3c3 b7d6 c3d3 f7e7 d7e7 i0i7 h5h7 i7h7 g1g7 h7g7 e8f7 g7f7
六和春 【崔太权】.XQF,双车双马双炮,车双马双炮多卒双士象,2ban3N/3n1k3/5a3/4pN3/9/9/3p5/2RCc2RC/1r2p3c/3K1p3 w,1,79,h2h8 e9g8 h8g8 f8f9 g8g9 f9f8 f6h7 f8e8 g9e9 e8e9 i9g8 e9f9 i2f2 f7e8 h7f6 e8f7 f6h5 f7e8 h5f4 e8f7 f4d3 f7e8 d3f4 e8f7 f4e2 f7e8 e2f4 e8f7 f4e6 f7e8 e6f4 e8f7 g8e7 f9f8 f4d5 f8e8 d2e2 d8e6 d5c7 e8e9 e7c8 e6d8 c7e6 f7e8 e6g5 e8d7 g5f7 e9e8 f7e5 e8f8 e5d7 f8f9 d7f6 d8f7 c8e7 c9e7 f6d5 f7e5 d5e7 f9e9 e7d9 e5g4 d9e7 g4e3 e7g8 e9f9 g8f6 e3f5 f6e8 f5d4 e8g7 f9f8 c2c8 f8f7 g7f5 d4f3 f5d6 f7e7 c8c7
六弦和声 【崔太权】.XQF,双车双马双炮,双车双马双炮多卒士象全,1r4b2/2rN5/3aka3/2p2Cpnp/2b6/3N5/9/c2K5/1cp2p3/1n1R1C2R w,1,79,d0e0 f1e1 e0e1 b1e1 f0e0 e1d1 d4e6 d1e1 e6c5 e1g1 f6e6 g1e1 e6d6 e1i1 c5e4 i1e1 e4f6 e1i1 d6e6 i1e1 e6g6 e1i1 f6e4 i1e1 e4g5 e1i1 g6e6 i1e1 e6d6 e1i1 g5e4 i1e1 e4f6 e1i1 d6e6 i1e1 e6h6 e1d1 f6e4 d1e1 e4g5 e1i1 h6e6 i1e1 e6d6 e1i1 g5e4 i1e1 e4f6 e1i1 d6e6 i1e1 e6i6 e1d1 f6e4 d1e1 e4g5 e1i1 i6e6 i1e1 e6h6 e1i1 g5e6 i1e1 h6h7 e7e8 i0i8 e8e9 d8f7 c8f8 e6f8 e9f9 h7h9 g9i7 f7h8 f9f8 h8g6 f8f9 i8f8
暗度陈仓01 【75140883】.XQF,双车双马双炮,双车双马双炮多卒士象全,5ac2/R3r3n/1N1k1a2b/4p2N1/2b2Cp1p/n8/6p2/4K2c1/1r1p5/5C2R w,1,79,f0d0 d1e1 b7d6 b1d1 d6c4 d1c1 f5d5 c1d1 d5e5 d1c1 c4d2 c1d1 d2b3 d1b1 b3d4 b1d1 d4f5 d1b1 e5d5 b1d1 d5g5 d1b1 f5d4 b1d1 d4f3 d1b1 g5d5 b1d1 d5e5 d1c1 f3d4 c1d1 d4f5 d1c1 e5d5 c1d1 d5i5 d1c1 f5d4 c1d1 d4e6 d1c1 a8d8 e8d8 e6d4 c1d1 d4f5 d1c1 f5d6 c1d1 d6f7 d1c1 f7d6 c1d1 d6f5 d1c1 f5d4 c1d1 d4c6 d1c1 i5d5 c1d1 i0i7 g9g7 d5i5 d1d0 i7g7 i8g7 i5i7 g7e6 h6f7 e6g7 f7e9 g7e8 c6e7 h2h7 e7g8 h7h9 g8f6
