name,type_red,type_black,fen,branchs,steps,moves 
第81局 李鸿嘉先负苗永鹏.xqf,车三兵相,车炮双卒士象,2b2k3/3Pa4/9/8p/6p2/2P6/6R1P/4B4/2rcK4/9 b,2,41,d1d6 e1e0 e8d7 g3f3 f9e9 f3e3 e9f9 d8c8 d6f6 c8c9 f9f8 e3e5 g5g4 e5e7 g4g3 e7d7 f6e6 e0d0 c1c3 d7d8 e6e8 d8d5 e8e7 d5d8 e7e8 d8d5 e8e7 c4c5 g3f3 d5d8 e7e8 d8d6 e8e7 c5c6 f3e3 e2g4 c3d3 d6d3 e3d3 i3i4 e7i7|d1d6 e1e0 e8d7 g3f3 f9e9 f3e3 e9f9 d8c8 d6f6 c8c9 f9f8 e3e5 g5g4 e5e7 d7e8 e2g4 c1c4 e7e8 f8f7 e8e5 c4f4 i3i4
09平炮献车 攻杀玄妙.XQF,双车马双炮双兵仕相全,双车马双炮多卒士象全,2bak4/1r2a2n1/4b3c/pC4p1p/2pN1R3/6P2/P6rc/4C4/4A4/1RB1KAB2 w,1,43,b6c6 b8b0 d5e7 b0c0 e1d0 c0d0 e0d0 h3d3 d0e0 i3e3 e2c2 e8d7 c6e6 d9e8 e7g6 i7e7 g6h8 e9d9 f5c5 d3d6 c5c9 d9d8 e6e5 i6i5 g4g5 e7h7 c2f2 e3f3 c9c3 f3f6 f0e1 i5i4 g5g6 f6f4 f2d2 h7h0 g0e2 f4e4 c3c8 d8d9 c8c9 d9d8 c9c5
第116局 徐天红先负柳大华.xqf,马炮兵双仕相,马炮三卒双象,9/1c2k4/2n1b4/2C2P1N1/2b1p4/7p1/3p5/4B4/4K4/3A1A3 b,1,43,d3d2 h6f5 h4h3 f5e3 e5e4 e3c4 d2e2 e1e2 b8b6 f6f7 c7e6 e2e1 b6b7 f7e7 e8e7 c4e5 e7e8 e5g4 e6g5 e1d1 e4d4 g4e5 g5e6 c6d6 b7d7 d0e1 d4e4 d6b6 c5e7 d1d0 h3g3 e1f2 e6c5 d0e0 d7d6 e5c4 d6e6 e0d0 e4d4 c4a5 e6d6 d0e0 c5d3
第15局 邱东先胜才溢.xqf,车兵仕相全,双炮士象全,4kab2/4a4/9/4P4/1cb6/5R3/2c6/4B4/4A4/2BAK4 w,1,43,e6d6 c5a7 f4c4 c3f3 c4c7 f3f7 c7a7 b5b9 a7a4 g9i7 a4i4 b9b7 i4e4 i7g9 e4g4 g9e7 e1f0 b7c7 e2g0 e9d9 g4b4 d9e9 b4b9 e8d9 b9b7 f9e8 d6e6 f7i7 e6e7 e9f9 b7b6 f9f8 b6i6 i7h7 i6h6 h7g7 h6g6 g7h7 g6g8 f8f9 e7e8 d9e8 g8g7
第25局 辛宇先负才溢.xqf,马双炮兵仕相全,双马炮双卒士象全,3akab2/9/4b4/2n6/1n1c2p2/4p3P/9/N2AB4/2C1A2C1/2B2K3 b,1,43,e4e3 h1h4 d5f5 h4a4 d9e8 f0e0 e3d3 a4e4 f5f3 e4a4 g5g4 i4i5 g4g3 i5h5 f3e3 e0f0 e3e6 a4e4 g3f3 h5h6 b5a3 c1a1 a3c2 a1b1 c6d4 h6g6 e6e5 b1d1 f3e3 d1b1 d4b3 e4g4 e3f3 b1d1 d3d2 e1d2 b3d2 a2c3 f3f2 g4a4 e5f5 f0e0 f2f1
第27局 焦明理先负吕钦.xqf,双马炮兵仕相全,双马炮双卒士象全,4kab2/4a4/4b4/p8/7cN/1p1n1nB2/P8/3AB3N/2C1A4/4K4 b,1,43,h5e5 c1d1 d4b3 i5h7 b3d2 h7f6 d2b1 f6g8 e9d9 i2g3 b1c3 d1d0 e5e3 a3a4 e3f3 g3f1 f4e6 f1e3 c3e4 e3c2 f3c3 g8h6 b4a4 e2c4 e6g5 d0d4 a6a5 h6g8 c3d3 c2a1 g5e6 d4d5 a4b4 c4a2 e4c3 d5e5 c3b1 e5i5 d3d1 g8f6 b4b3 f6e4 d1a1
马封中线两肋纵杀(7).xqf,车双马双炮多兵仕相全,车双马双炮三卒双士象,2bak3C/4aC3/1c3c3/pN2p2RN/3P2p2/2B5P/Pn1rP4/4B1n2/9/3AKA3 w,1,43,f8f9 e9f9 h6h9 f9f8 b6d7 e8d7 h9h8 f8f9 i6g7 f9e9 g7h9 f7f9 h9f8 f9f0 f8h9 f0f9 h9f8 e9e8 f8h7 e8e7 i9i7 f9f7 h7f6 f7f9 h8h7 f9f7 h7f7 e7e8 f7d7 e8f8 d7f7 f8e8 f7b7 e8f8 b7f7 f8e8 f7d7 e8f8 f6h7 f8e8 h7g9 e8f8 d7f7
控肋横断 同步纵杀.xqf,双车马双炮多兵双仕相,双车双马双炮多卒士象全,1rbaka3/4c3R/4b3n/1Np1p4/p3P3p/2P3C2/5RP1P/4C4/1n2A4/2B1KA1rc w,1,44,g4g9 e7g9 i8e8 e9e8 e5e6 c9e7 e6e7 e8e7 b6c8 e7e8 c8d6 e8d8 d6f7 d8e8 f7e5 g9e7 e5g6 e7g9 f3e3 g9e7 e3d3 e7g9 g6e5 g9e7 e5d7 e7c9 d7f6 e8e9 f6e4 f9e8 e4d6 e8d7 d6f7 e9e8 f7e5 c9e7 e5d7 e7g9 d7f6 e8e9 f6e4 d9e8 e4d6 g9e7
第206局 柳大华先负胡荣华.xqf,马炮双仕相,车卒士象全,2ba1a3/4k4/9/4C4/6b2/9/9/4B4/3pA4/3AKN2r b,1,45,i0i6 e6e4 i6d6 e4h4 e8d8 f0g2 d1d0 e1d0 d6d0 e0e1 d0d1 e1e0 d1d3 g2f4 d3e3 e0e1 d8e8 e1d1 e3f3 f4e6 f3f1 d1d2 f1f6 h4h0 c9e7 h0e0 f6f0 e0e1 f0d0 e1d1 d0b0 d1e1 b0d0 e1d1 d0c0 d1e1 c0c6 e6g7 e8f8 g7f5 c6c3 e2g4 c3d3 d2e2 d3f3
纵线控制 横线钳杀(2).xqf,双车双马双炮多兵仕相全,双车双马双炮多卒士双象,2b1k4/3Ra2R1/2n1b1r2/Ncp2C1Np/2P3p2/P3P4/4c2nP/3CB4/1r1pA4/4KAB2 w,1,45,h8e8 c7e8 h6f7 g7f7 d8d9 e9d9 a6b8 d9d8 f6d6 e3d3 d6b6 d3e3 c5d5 e3d3 d5e5 d3e3 b8d7 d8d7 e5d5 e3d3 d5d6 d7d8 d6c6 d3e3 c6d6 e3d3 d6e6 d3e3 b6d6 e3d3 d6i6 d3e3 e6d6 e3d3 d6c6 d3e3 i6d6 e3d3 d6f6 d3e3 c6d6 e3d3 d6d7 d8d9 d7d8
82局-实战杀局欣赏.xqf,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,1rb1kabr1/4aR3/2n6/p1p1N3p/6p2/2P1P4/Pcc3n1P/C1N1C3B/9/1RBAKA3 b,1,47,c3i3 e6c7 b3e3 d0e1 b9b0 c2b0 h9h7 b0c2 g3i2 c2e3 i2g1 e0d0 i3i0 d0d1 g1e2 f8f2 e2c3 f2c2 h7d7 e1d2 c3a2 c7a6 i0i2 e3g2 g5g4 c0a2 g4g3 c2c3 d7d2 d1e1 d2g2 a6b4 i2i3 c3c2 g2g1 e1e0 g3g2 e0d0 i3i2 c2c3 i2i0 f0e1 g1g0 d0d1 i0i1 e1d0 g2g1
双照纵横 同步钳杀(1).xqf,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,2bak4/4a1R1C/2n1b2cn/p1p1pNp2/3NP3p/2P3P2/PR6P/4C3B/3rA4/2B1KA1rc w,1,47,g8g9 e7g9 f6g8 e9f9 b3f3 h7f7 f3f7 e8f7 e2f2 f7e8 e5f5 e8f7 f5g5 f7e8 d5f4 e8f7 f4e6 f7e8 e6f4 e8f7 f4d5 f7e8 d5f6 e8f7 f6d7 f7e8 g8f6 e8f7 f6d5 f7e8 d5f4 e8f7 f4g6 f7e8 i8f8 e8f7 f8a8 f7e8 g6f8 e8f7 f8d9 f7e8 d9f8 e8f7 a8a9 c9e7 f8d9
双照纵横 同步钳杀(3).xqf,双车双马双炮三兵双仕,双车双马双炮三卒士象全,2bk5/1r2a4/b2a5/4R1n1p/3NpR1Nr/P8/2P3P2/1C2Cp3/c3A1c2/1n1K1A3 w,1,47,f5f9 e8f9 d5c7 b8c8 e6e9 d9d8 e2d2 d7e8 c7d5 e8d7 d5b4 d7e8 b4d3 e8d7 d3f2 d7e8 f2d3 e8d7 d3e5 d7e8 e5d3 e8d7 d3f4 d7e8 f4d5 e8d7 e9d9 d8d9 d5f6 d9e9 f6d7 e9e8 h5f6 e8e7 b2b7 c8c7 d7e5 c7c6 e5c6 e7f7 c6e7 f7f8 e7d9 f8f7 d2f2 i5f5 f6d7
封制中线 暴露纵杀(4).xqf,车双马炮双兵双仕,车双马双炮双卒双士,3k1a3/4a4/6n2/8p/NPR3N2/4n4/8P/3A3C1/r1cKAp3/6c2 w,1,47,h2h9 d9d8 a5b7 d8d7 c5c7 d7d8 c7c4 d8d7 c4d4 d7e7 d4e4 e7d7 b7c5 d7d8 e4d4 e8d7 g5e6 g7e6 c5e6 d8e8 e6g7 e8d8 g7f9 d8e8 d4e4 e8f8 e4f4 f8e8 f9g7 e8d8 f4f8 d7e8 f8e8 d8d9 g7f9 g0g9 e8d8 d9e9 f9e7 g9g7 e7g8 e9f9 d8d9 f9f8 h9h8 f8f7 d9f9
封制底布 二线横杀(6).xqf,双车双马炮三兵仕相全,双车双马双炮三卒士象全,2b1ka3/2P1a4/b1r5N/CR5N1/2p3p2/6P1P/cpn5R/4B4/4A1rn1/2BA1K2c w,1,47,i7g8 e9d9 i3d3 c7d7 d3d7 e8d7 g8e7 c9e7 b6b9 e7c9 c8c9 a7c9 b9c9 d9d8 h6f7 d8e8 c9c8 e8e7 a6a7 d7e8 c8c7 e8d7 c7c5 d7e8 c5c7 e8d7 c7c3 d7e8 c3c7 e8d7 c7c4 d7e8 c4e4 e7d7 f7e5 d7d8 e4d4 e8d7 e5c6 d8d9 c6b8 d9e9 b8d7 e9d9 d7b6 d9e9 b6c8
封制纵横 斜向钳杀(7).xqf,车双马双炮三兵仕相全,车双马双炮三卒士象全,4k1b2/C4PN2/c2aba3/N1R1p3p/1n4p2/2P6/4c1n1P/C3B4/4A2r1/2BA1K3 w,1,47,f8e8 e9f9 c6c9 e7c9 a8a9 c9e7 g8e9 e7c9 e9c8 c9e7 e8e9 f9f8 a9a8 d7e8 c8a7 e8d9 a7c8 d9e8 c8e7 e8d7 a6b8 d7e8 b8c6 e8d7 c6d8 d7e8 d8e6 e8d7 e7d9 f8e8 e6d8 e8e9 a8a9 e9e8 a2a8 e8e7 d8f7 e7e8 f7d8 e8e7 d8f9 e7e8 d9b8 e8e9 b8d7 e9e8 d7c9
第183局 杨德琪先负赵鑫鑫.xqf,车炮三兵仕相全,车马多卒士象全,3akab2/9/4b4/p1r5p/4P1p2/P8/1R2npP2/4B4/4A4/C3KAB2 b,1,47,c6c5 e5e6 c5c6 e6e7 g9e7 b3d3 i6i5 a0a3 c6e6 a3b3 d9e8 d3c3 i5i4 b3b9 e6b6 b9a9 e8d7 e1d0 i4h4 c3c9 e9e8 c9c8 e8e9 c8h8 b6b4 h8h6 e3c2 f0e1 f3g3 h6e6 e9e8 a9a7 b4b7 a7a8 c2b4 e2c4 h4h3 e1d2 e8d8 e6e7 b7a7 a8c8 a7c7 c8a8 c7c4 g0e2 c4i4
第189局 蒋川先胜孙勇征.xqf,马双兵仕相全,炮卒士双象,3k5/9/4ba3/8N/3P2b2/9/8P/1p2B4/4A4/c1BA1K3 w,1,47,i3i4 g5i7 i6h4 a0a5 d5d6 e7g5 h4g6 f7e8 g6e5 b2c2 i4i5 i7g9 i5h5 g9e7 h5h6 a5a6 h6g6 a6g6 e5g6 c2b2 d6c6 d9d8 c6c7 e7c5 g6e5 c5e7 c7c8 d8d9 e5c6 b2c2 c8d8 d9e9 c6e5 c2b2 e5g4 b2c2 g4h2 c2b2 h2i4 e8f7 i4h6 e9f9 d8e8 b2c2 h6i8 g5i7 i8g7
第212局 郑乃东先胜袁洪梁 （五）车马类局例的疑问.xqf,车马兵仕相全,车卒士象全,4kab2/1r2a4/4b4/1N2R1P2/2p6/9/9/B8/4A4/4KAB2 w,1,47,g6g7 b8b7 g7g8 g9i7 b6d5 i7g5 d5f6 e7c9 e6c6 c9a7 g8f8 b7f7 e1f2 f7e7 e0d0 e7f7 d0e0 f7e7 e0d0 e7f7 d0e0 f7e7 f0e1 e7f7 e1f0 f7e7 f0e1 e7f7 e1f0 f7e7 f0e1 e7f7 e1f0 f7e7 f0e1 e8f7 c6b6 a7c9 b6b9 e7c7 f6d7 e9d9 d7c9 c7c8 b9a9 d9d8 a9a6
第80局 钟涛先负董旭彬 （五）车对车炮的疑问.xqf,车双兵仕相全,车炮卒士象全,2baka3/2c6/4b4/3PP2R1/9/8p/6r2/4B4/4A4/2BAK4 b,1,47,c8c3 h6f6 c3e3 e0f0 d9e8 f6f4 i4i3 e6f6 e3e5 f6e6 g3h3 e2g0 h3g3 c0e2 e5b5 f4b4 b5a5 f0e0 a5a0 b4b0 a0a4 e1f0 a4e4 d0e1 g3g0 b0b3 g0i0 b3e3 e4h4 e3e4 h4h0 e2g0 i3h3 e4e3 i0i3 e3e2 i3i4 e2g2 i4b4 e1d0 b4b3 d0e1 h3g3 g2h2 h0i0 h2i2 i0h0
第84局 赵国荣先胜蒋全胜.xqf,车三兵仕相全,车炮卒象,9/4k4/4b3c/R4P2p/9/5r3/P7P/4B4/9/2BAKA3 w,1,47,a6a8 e8e9 f6e6 e7c5 a8a9 e9e8 a9a8 e8e9 a8a5 f4e4 e6d6 e4d4 d6e6 d4e4 e6d6 e4e5 d6d7 e9f9 a5a9 f9f8 a9i9 i7i3 i9i6 i3e3 e2c4 e3d3 f0e1 e5d5 i6f6 f8e8 d7c7 d5h5 e0f0 h5h7 f6f8 e8e9 c7c8 h7d7 a3a4 c5e7 a4a5 d7d5 a5b5 d5d4 c4a2 d3d1 a2c4
第108局 钱君先负李少庚.xqf,车马三兵双仕相,车炮卒士象全,3ak1b2/4a4/4b4/p3N4/9/5R3/P1P1P3c/1r2B4/4K4/3A1A3 b,1,49,i3i0 e2g0 b2g2 e6c7 g2g1 e1e2 g1g0 c7d5 e8d7 d5b6 d9e8 b6c8 e9d9 f4b4 e7c9 b4i4 i0f0 i4f4 f0e0 c8b6 e0e3 f4d4 g0e0 e2f2 e3f3 d4f4 f3h3 f4h4 h3i3 a3a4 i3i7 h4h7 e0e6 b6d5 e6d6 h7h5 i7f7 f2f1 d6e6 d0e1 f7f9 c3c4 d9e9 h5h8 e8f7 e1f2 e6e1 f1f0 e1e2
第17局 阎文清先胜卜风波.xqf,马炮双兵仕相全,马炮卒士象全,2b1k4/4a4/3ab4/7c1/CP7/5N2p/4P1n2/4BA3/4A4/2B1K4 w,1,49,e2g4 i4h4 c0e2 e8d9 a5a3 h4h3 f4d5 h6h8 b5b6 h8f8 b6c6 e7c5 d5f6 d9e8 c6d6 c9a7 e3e4 h3h2 e4e5 g3i4 d6d7 e8d7 f6d7 f8d8 a3d3 e9e8 d3e3 c5e7 e5f5 e8f8 d7e5 a7c5 f5f6 i4g5 e5g6 f8f9 f6f7 g5e4 f7f8 f9e9 g6e5 e9d9 f8e8 d8d3 e5d7 e4d6 d7b8 d6c8 b8c6
第60局 蒋凤山先胜阎文清.xqf,车炮双兵双仕相,车马双卒双士,3k5/4a4/3a5/p1r5p/9/1n7/P6RP/4C4/9/3AKAB2 w,1,49,e2d2 c6d6 h3h9 d9d8 f0e1 d6d3 h9h5 d3d5 h5h4 b4c6 h4h6 c6a5 h6h5 d5d3 h5b5 e8f9 a3a4 d8e8 a4a5 a6a5 b5a5 e8e9 a5a9 e9e8 a9a6 d3i3 a6e6 e8f8 d2f2 f9e8 e6f6 e8f7 f6i6 i3f3 i6i8 f8f9 i8i9 f9f8 i9e9 d7e8 f2f0 f3f1 e1d2 e8d7 e9e7 d7e8 e7e8 f8f9 e8e7
第66局 潘振波先胜郦智威.xqf,车炮双兵仕相全,车炮卒双象,2b2Rb2/4k4/9/4C4/4P3p/r5B2/6c1P/B2A5/9/4KA3 w,1,49,g4e2 a4a5 f9f5 g9i7 f0e1 g3g5 e6h6 c9e7 e0f0 g5e5 h6h5 i7g5 f5e5 a5a3 h5h6 a3f3 f0e0 f3f6 h6h3 f6f3 h3h6 f3f6 h6h2 f6f3 e2c0 f3i3 h2e2 i3i0 e1f0 i0i3 e2e1 i3g3 e5b5 e7c9 b5c5 g3d3 c5c8 e8e7 c8c9 e7e8 c9c8 e8e9 c0e2 e9f9 e1f1 d3d2 c8e8 d2a2 e8e5
第90局 张志国先负李冰.xqf,车兵仕相全,车马卒士象,3a5/4k4/3Rb4/4p4/6n2/2P6/2r6/4B4/4A4/2B1KA3 b,2,49,e6e5 d7d9 e5e4 e1f2 g5h3 f0e1 h3g1 e0d0 e4e3 d9d8 e8e9 d8d9 e9e8 d9d8 e8e9 d8d9 e9e8 d9d8 e8e9 d8d7 e9e8 d7d8 e8e9 d8d6 c3b3 d6d9 e9e8 d9d8 e8e9 d8d2 b3b0 d2c2 e3e2 c4c5 e2f2 e1f2 b0b3 f2e1 e7c5 c2g2 b3d3 e1d2 e9d9 c0a2 c5e7 a2c4 d3c3 c4a2 c3c2|e6e5 d7d9 e5e4 e1f2 g5h3 f0e1 h3g1 e0f0 c3i3 e1d2 i3i0 f0f1 g1i2 f1e1 i0f0 d9f9 e4e3
第109局 王跃飞先负汪洋.xqf,车炮兵双仕相,车炮三卒双士,3a1a3/9/4k4/p7R/2p1C4/P8/4p4/6r2/4A4/2BAK3c b,2,51,g2g0 e1f0 i0f0 i6e6 e7d7 e5d5 f0f8 e0e1 g0g5 d5d2 g5g1 e1e0 g1g3 e6d6 d7e7 d6a6 f9e8 d0e1 c5c4 a4a5 f8f9 a6c6 e7f7 d2f2 f9f2 e1f2 g3f3 f2e1 c4d4 a5b5 f7f8 b5b6 d4d3 c6h6 f3f4 b6c6 f4c4 c0a2 c4c2 c6d6 e3e2 d6e6 c2a2 e6f6 d3d2 f6g6 e2e1 e0e1 d2e2 e1d1 a2d2|g2g0 e1f0 i0f0 i6e6 e7d7 e5d5 f0f8 e0e1 g0g5 d5d2 g5g1 e1e0 g1g3 e6d6 d7e7 d6a6 f9e8 d0e1 c5c4 a4a5 f8f9 a6c6 e7f7 c6c4 g3g0 e1f0 g0f0 e0e1 e3d3 d2b2 f9e9 b2e2 d3d2 e2e9 f0f1 e1e0 d2d1
第146局 李雪松先负黄海林.xqf,车炮双兵双仕,车马三卒双士象,4ka3/4a4/2n1b4/p1C1p4/8p/1r7/P3R3P/9/4A4/3A1K3 b,1,51,b4c4 c6d6 c7b5 d6d2 c4f4 f0e0 b5d4 e3d3 d4f3 d2f2 f3d4 f2d2 d4f3 d2f2 f3d4 f2e2 e6e5 e2e7 e8d7 e7g7 f4g4 g7f7 g4f4 f7g7 d4f3 e1f2 f9e8 d0e1 f3h4 d3g3 e5e4 g7h7 e4d4 h7h9 e8f7 g3e3 f4e4 e3g3 h4f5 g3g9 e9e8 g9g8 e8e9 g8g9 e9e8 h9h0 d4d3 g9g6 d3e3 g6g8 e8e9
第156局 孙勇征先胜张强 （八）吃士（仕）象（相）的疑问.xqf,双马三兵双仕相,马炮三卒士象,9/4k2N1/2Na3c1/4p3p/1PP3b2/4pn3/8P/4B4/9/3AKA3 w,1,51,c7d5 e6e5 h8f7 h7h0 e2g0 e4d4 f7g5 d4d3 d0e1 f4e2 g5f7 e2f4 f7h8 i6i5 e0d0 f4h3 h8g6 h3g5 g6e5 g5e4 e5d7 e8d8 d7f6 e4g5 d5f4 g5f3 e1f2 d3d2 f6d5 d2e2 f4d3 f3h2 d0d1 h2g0 f0e1 h0h1 d1d0 h1h0 d0d1 h0h1 d1d0 h1h0 d0d1 h0h9 d3f4 e2f2 f4e6 d8d9 e6f8 d9d8 f8h9
第210局 王大朋先胜许银川.xqf,车双兵仕相全,车卒士象全,3ak1b2/R2Pa4/4b4/3P5/2r6/9/9/4B4/4A1p2/2B1KA3 w,1,51,a8a9 c5c7 d8e8 e9e8 a9d9 c7c9 d9d7 e8e9 d7b7 c9d9 d6e6 d9d5 b7b8 d5e5 e6d6 e5d5 d6c6 d5d7 b8b6 g9i7 c6d6 d7d9 d6e6 d9d7 b6b4 e7g5 b4g4 g1f1 g4f4 f1g1 e6f6 e9d9 f6f7 d9d8 f4f6 d8d9 f7f8 d9d8 f6e6 d7d3 e2g4 g1f1 e6e8 d8d7 e8e9 d3f3 e1f2 f1f0 e0e1 f3f8 e9e6
第54局 王斌先负汪洋.xqf,双炮双兵仕相全,马炮双卒双士,4ka3/9/1C2Ca3/p3p4/9/8P/c1n1P4/4B4/4A4/2BAK4 b,4,51,e9e8 e7c7 a3e3 b7f7 a6a5 i4i5 c3d5 c7c5 d5f4 c5f5 f4h3 i5h5 e6e5 e0f0 e5e4 h5h6 e8e9 e1d2 f9e8 f7f6 h3i1 d0e1 a5a4 f5f1 a4b4 f1h1 i1h3 f6f1 e3a3 e1d0 b4b3 h6g6 e4e3 f1e1 b3c3 e1e0 c3d3 g6f6 h3f4 h1g1 a3a5 d0e1 a5f5 e1f2 f4g2 f2e1 e3f3|e9e8 e7c7 a3e3 b7f7 a6a5 i4i5 c3d5 c7c5 d5f4 c5f5 f4h3 i5h5 e6e5 e0f0 e5e4 h5h6 e8e9 e1d2 f9e8 f7f6 h3i1 d0e1 a5a4 f5f1 a4b4 f1h1 i1h3 f6f1 e3a3 e1d0 b4b3 h6g6 e4e3 f1e1 b3c3 e1e0 c3d3 g6f6 h3f4 h1g1 a3a5 g1f1 f4g2 f1g1 e3f3 e0e1 a5g5|e9e8 e7c7 a3e3 b7f7 a6a5 i4i5 c3d5 c7c5 d5f4 c5f5 f4h3 i5h5 e6e5 e0f0 e5e4 h5h6 e8e9 e1d2 f9e8 f7f6 h3i1 d0e1 a5a4 f5f1 a4b4 f1h1 i1h3 f6f1 e3a3 e1d0 b4b3 h6g6 e4e3 f1e1 b3c3 e1e0 c3d3 g6f6 h3f4 h1g1 a3a5 f0f1 a5f5 f1e1 f4g2 e1d1 e3e2 d0e1 f5d5 e0e2 d3e3|e9e8 e7c7 a3e3 b7f7 a6a5 i4i5 c3d5 c7c5 d5f4 c5f5 f4h3 i5h5 e6e5 e0f0 e5e4 h5h6 e8e9 e1d2 f9e8 f7f6 h3i1 d0e1 a5a4 f5f1 a4b4 f1h1 i1h3 f6f1 e3a3 e1d0 b4b3 h6g6 e4e3 f1e1 b3c3 e1e0 c3d3 g6f6 h3f4 h1g1 a3a5 e0e1 f4g2 f0e0 a5a0 e2g4 d3d2
封制中线 暴露纵杀(3).xqf,双车马双炮双兵双仕相,双车马双炮三卒士象全,2ba1k3/4a4/4b3R/p5N2/2p3c2/6rC1/2PR3pP/5C3/1nr1A4/c2K1AB2 w,1,53,g6h8 g5g8 d3f3 f9e9 i7i9 g8g9 f3f9 e8f9 h8f7 e9e8 i9i8 g9g8 i8g8 g4g8 h4e4 e7g9 f7d6 e8e7 d6f5 e7e8 f2e2 e8f8 e4f4 f8e8 f5d6 e8e7 d6e4 e7f7 e4f6 f7e7 f6g8 e7e8 g8f6 e8e7 f6e4 e7f7 e4d6 f7e7 d6f5 e7e8 f5g7 e8e7 g7e6 e7f7 e2f2 f7e7 f4e4 e7f7 e6f4 f7e7 f4g6 e7f7 e4f4
第147局 徐天红先胜洪磊鑫.xqf,车马多兵仕相全,车炮卒士象全,2b1k1c2/4a4/4ba3/4R4/6p2/2P6/2r1P1P1P/4B4/4AN3/2BAK4 w,2,53,f1h2 g9g3 h2i4 g3g1 i4h6 c3d3 c4c5 d3d4 h6f5 d4h4 f5d6 g5g4 e3e4 g4g3 e4e5 g3g2 e6f6 h4h0 e1f0 h0h5 c5d5 g1h1 f6i6 h5h9 e2g0 g2g1 d0e1 h1h0 e5f5 e7g9 f5f6 c9e7 f6f7 e8f7 d6f7 e9f9 i6f6 h9h1 f7g9 f9e9 f6e6 g1f1 e6e7 e9f9 g9i8 f9f8 i8g7 h1g1 e7e8 f8f7 g7f5|f1h2 g9g3 h2i4 g3g1 i4h6 c3d3 c4c5 d3d4 h6f5 d4h4 f5d6 g5g4 e3e4 g4g3 e4e5 g3g2 e6f6 h4h0 e1f0 h0h5 c5d5 g1h1 f6i6 h5h9 e2g0 g2g1 d0e1 h1h0 e5f5 e7g9 f5f6 c9e7 f6f7 e8f7 d6f7 e9f9 i6f6 h9h1 f7g9 f9e9 f6e6 g1f1 e6e7 e9d9 g9f7 f1e1 e7e1 h1e1 e0e1 h0h3 d5d6 h3e3 d6d7
第221局 赵国荣先胜吕钦.xqf,车炮仕相全,车士象全,5ab2/3k5/3ab4/5r3/3R1C3/6B2/9/4B4/4A4/4KA3 w,1,53,d5b5 d7e8 b5b8 d8d9 b8b9 d9d8 f5h5 f6h6 h5f5 h6f6 f5h5 f6f5 h5h8 f5f8 h8h9 e7g5 b9b5 g5e7 e2c4 d8d9 b5b9 d9d8 g4e2 e7g5 b9b5 g5e7 e2c0 d8d9 b5b9 d9d8 c0a2 e7c5 b9b5 f8f5 b5b8 d8d7 h9h2 g9e7 h2d2 e7c9 b8b6 c9a7 b6d6 d7e7 d6e6 e7d7 d2d0 d7d8 e6d6 e8d7 d6f6 f5d5 f6f9
第47局 张强先胜邱东.xqf,马炮双兵仕相全,双炮双卒双士象,3k1abCc/4a4/9/8p/4pc1N1/9/P7P/4B4/4A4/4KAB2 w,1,53,h5f6 d9d8 h9h8 e8f7 f6h5 i6i5 h5i7 d8d9 h8h9 f7e8 a3a4 i9i8 h9i9 i5i4 i3i4 i8i4 i7h9 d9d8 i9g9 e5e4 h9g7 f5f7 a4a5 i4i5 a5b5 e4e3 b5c5 i5i0 e2c0 e3f3 c5d5 f7e7 d5e5 i0i4 e5e6 i4e4 c0e2 e7a7 e6d6 e4e7 g7f5 e7b7 f5d4 a7a0 e1d2 f3f2 d4c6 b7c7 d6e6 f2f1 e6e7 e8d7 g9g3
露将纵断 同步横杀(3).xqf,双车马双炮双兵双仕相,双车马双炮三卒士象全,1cbaka3/9/3R5/p2N4R/2b3p2/4Pr3/C4nc1P/7C1/r1p1A4/3K1AB2 w,1,53,d7e7 c9e7 d6c8 e9e8 i6i8 f4f8 h2h8 f8f5 h8h9 f5f8 c8d6 e8d8 i8f8 f9e8 a3d3 g3d3 d6b7 d8d7 h9h7 e7c9 f8f7 c5e7 b7c9 d7d8 c9b7 d8d7 f7f3 e7g9 f3f7 g9e7 f7f5 e7g9 f5d5 d7e7 d5e5 e7d7 b7c5 d7d8 c5e6 g9e7 e5d5 e8d7 d5d7 d8e8 d7e7 e8f8 e7e9 f8f7 e6g7 f7f8 g7h9 f8f7 e9e7
第191局 陈富杰先胜谢岿 （二）马炮类局例的疑问.xqf,马炮仕双相,马士象全,5k3/4a4/3ab4/4n4/6b2/2B1N4/9/B8/1C2A4/4K4 w,1,55,e1f2 e6c5 b1f1 f9e9 e4f6 e8f7 e0d0 d7e8 f6h7 c5e4 h7i9 e8d9 i9g8 e9e8 f2e1 e4g3 f1f4 g3e4 g8h6 e4d6 d0d1 e7g9 f4f0 g5e7 f0d0 d6e4 d0d9 e4g5 d9b9 e8e9 b9b0 e9e8 c4e2 e8e9 e2g4 e9f9 a2c4 f9e9 b0e0 e9f9 h6i8 f7e8 i8h6 e8f7 d1d2 f7e8 d2e2 g5e4 h6g8 e4g3 e2d2 g3h1 g8f6 e8f7 f6h5
